CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr20,47656824,47656835,MA1979.1,-,4.19e-06,AluSx,Alu,SINE
chr14,47769847,47769858,MA1979.1,-,4.19e-06,AluJr,Alu,SINE
chr2,47898587,47898598,MA1979.1,-,4.19e-06,AluSx,Alu,SINE
chr2,47916053,47916064,MA1979.1,-,4.19e-06,LTR41,ERVL,LTR
chr2,47932076,47932087,MA1979.1,-,4.19e-06,AluSx1,Alu,SINE
chr19,48017260,48017271,MA1979.1,-,4.19e-06,AluSx1,Alu,SINE
chr17,48110866,48110877,MA1979.1,+,4.19e-06,L1ME3A,L1,LINE
chr3,48551849,48551860,MA1979.1,-,4.19e-06,AluSz,Alu,SINE
chr20,48592631,48592642,MA1979.1,-,4.19e-06,AluSz6,Alu,SINE
chrX,48778333,48778344,MA1979.1,-,4.19e-06,MIRb,MIR,SINE
chr3,48810931,48810942,MA1979.1,-,4.19e-06,AluY,Alu,SINE
chr16,49171782,49171793,MA1979.1,-,4.19e-06,MIRc,MIR,SINE
chrX,49171899,49171910,MA1979.1,+,4.19e-06,HERV15-int,ERV1,LTR
chr14,49508536,49508547,MA1979.1,-,4.19e-06,MIR3,MIR,SINE
chr12,49710646,49710657,MA1979.1,+,4.19e-06,AluSx,Alu,SINE
chr10,49797558,49797569,MA1979.1,+,4.19e-06,L2,L2,LINE
chr13,49813927,49813938,MA1979.1,+,4.19e-06,MER58B,hAT-Charlie,DNA
chr19,49990035,49990046,MA1979.1,-,4.19e-06,MIR3,MIR,SINE
chr1,50288522,50288533,MA1979.1,+,4.19e-06,MLT1J2,ERVL-MaLR,LTR
chr19,50459945,50459956,MA1979.1,+,4.19e-06,HERV3-int,ERV1,LTR
chr17,50516268,50516279,MA1979.1,-,4.19e-06,L1PA15,L1,LINE
chr7,50545762,50545773,MA1979.1,+,4.19e-06,AluJb,Alu,SINE
chr15,50801182,50801193,MA1979.1,+,4.19e-06,AluY,Alu,SINE
chr14,50890338,50890349,MA1979.1,+,4.19e-06,AluJr4,Alu,SINE
chr6,51359072,51359083,MA1979.1,+,4.19e-06,MIR3,MIR,SINE
chr14,51371413,51371424,MA1979.1,+,4.19e-06,MLT1A0,ERVL-MaLR,LTR
chr6,52242810,52242821,MA1979.1,+,4.19e-06,MIR,MIR,SINE
chr12,52293289,52293300,MA1979.1,-,4.19e-06,MIR3,MIR,SINE
chr12,52366708,52366719,MA1979.1,-,4.19e-06,MIRb,MIR,SINE
chr7,52765480,52765491,MA1979.1,+,4.19e-06,MLT1H,ERVL-MaLR,LTR
chr1,52768274,52768285,MA1979.1,+,4.19e-06,AluSx,Alu,SINE
chr16,52869805,52869816,MA1979.1,-,4.19e-06,AluJb,Alu,SINE
chr15,52921850,52921861,MA1979.1,+,4.19e-06,AluSx1,Alu,SINE
chr16,53211453,53211464,MA1979.1,-,4.19e-06,MIR3,MIR,SINE
chr16,53234956,53234967,MA1979.1,-,4.19e-06,MIR,MIR,SINE
chr10,53302193,53302204,MA1979.1,-,4.19e-06,MIRb,MIR,SINE
chr6,53303552,53303563,MA1979.1,-,4.19e-06,AluJb,Alu,SINE
chr8,53564005,53564016,MA1979.1,+,4.19e-06,MER58A,hAT-Charlie,DNA
chr20,53645110,53645121,MA1979.1,-,4.19e-06,MER66-int,ERV1,LTR
chr19,53871193,53871204,MA1979.1,-,4.19e-06,HERV3-int,ERV1,LTR
chr19,53937435,53937446,MA1979.1,-,4.19e-06,HERV3-int,ERV1,LTR
chr19,53974261,53974272,MA1979.1,-,4.19e-06,HERV3-int,ERV1,LTR
chrX,54054916,54054927,MA1979.1,+,4.19e-06,L2b,L2,LINE
chr10,54061574,54061585,MA1979.1,+,4.19e-06,MER58A,hAT-Charlie,DNA
chr10,54065271,54065282,MA1979.1,+,4.19e-06,AluJr4,Alu,SINE
chr13,54601765,54601776,MA1979.1,+,4.19e-06,L1PREC2,L1,LINE
chr14,54674303,54674314,MA1979.1,-,4.19e-06,MIRb,MIR,SINE
chr10,54761677,54761688,MA1979.1,-,4.19e-06,MIR3,MIR,SINE
chr1,55560527,55560538,MA1979.1,+,4.19e-06,AluJo,Alu,SINE
chr18,55810482,55810493,MA1979.1,-,4.19e-06,MIR,MIR,SINE
chr5,56209365,56209376,MA1979.1,-,4.19e-06,AluSz,Alu,SINE
chrX,56252181,56252192,MA1979.1,-,4.19e-06,MIR,MIR,SINE
chr8,56426627,56426638,MA1979.1,+,4.19e-06,MER58A,hAT-Charlie,DNA
chr14,56495383,56495394,MA1979.1,-,4.19e-06,MLT1J,ERVL-MaLR,LTR
chr1,56704966,56704977,MA1979.1,+,4.19e-06,MIRc,MIR,SINE
chr4,56769478,56769489,MA1979.1,-,4.19e-06,L2c,L2,LINE
chr3,56827186,56827197,MA1979.1,-,4.19e-06,AluSx,Alu,SINE
chr14,57073882,57073893,MA1979.1,-,4.19e-06,L4,RTE,LINE
chr17,57878292,57878303,MA1979.1,+,4.19e-06,AluSg,Alu,SINE
chr16,58178773,58178784,MA1979.1,+,4.19e-06,L2a,L2,LINE
chr18,58678883,58678894,MA1979.1,+,4.19e-06,MIR3,MIR,SINE
chr19,58901744,58901755,MA1979.1,-,4.19e-06,MER58B,hAT-Charlie,DNA
chr1,58948628,58948639,MA1979.1,-,4.19e-06,MER115,hAT-Tip100,DNA
chr5,61030179,61030190,MA1979.1,+,4.19e-06,MIR3,MIR,SINE
chr2,61112428,61112439,MA1979.1,+,4.19e-06,MER53,hAT,DNA
chr2,61112428,61112439,MA1979.1,+,4.19e-06,MER53,hAT,DNA
chr15,61631698,61631709,MA1979.1,-,4.19e-06,MER5A1,hAT-Charlie,DNA
chr8,61965940,61965951,MA1979.1,-,4.19e-06,L2a,L2,LINE
chrX,62354015,62354026,MA1979.1,+,4.19e-06,MER4A1,ERV1,LTR
chr13,62427310,62427321,MA1979.1,+,4.19e-06,MLT1B,ERVL-MaLR,LTR
chrX,62464269,62464280,MA1979.1,-,4.19e-06,MER41B,ERV1,LTR
chr18,62629302,62629313,MA1979.1,+,4.19e-06,L2c,L2,LINE
chr11,62646722,62646733,MA1979.1,-,4.19e-06,AluSz6,Alu,SINE
chr3,63151754,63151765,MA1979.1,+,4.19e-06,MIR3,MIR,SINE
chr6,63319377,63319388,MA1979.1,-,4.19e-06,MER21-int,ERVL,LTR
chr12,63403226,63403237,MA1979.1,+,4.19e-06,MLT1J2,ERVL-MaLR,LTR
chr16,63857946,63857957,MA1979.1,+,4.19e-06,HERV35I-int,ERV1,LTR
chr18,63998812,63998823,MA1979.1,+,4.19e-06,AluSz6,Alu,SINE
chr2,64110830,64110841,MA1979.1,+,4.19e-06,MIRb,MIR,SINE
chr1,64369968,64369979,MA1979.1,-,4.19e-06,MIR3,MIR,SINE
chr14,64790080,64790091,MA1979.1,-,4.19e-06,AluSz,Alu,SINE
chr15,64927650,64927661,MA1979.1,+,4.19e-06,MIR3,MIR,SINE
chr14,65146575,65146586,MA1979.1,+,4.19e-06,MIR,MIR,SINE
chr7,65651374,65651385,MA1979.1,-,4.19e-06,AluSx,Alu,SINE
chr11,65696184,65696195,MA1979.1,+,4.19e-06,MER5B,hAT-Charlie,DNA
chr8,66051374,66051385,MA1979.1,+,4.19e-06,L1PB1,L1,LINE
chr2,66136070,66136081,MA1979.1,-,4.19e-06,MLT1J,ERVL-MaLR,LTR
chr9,66157380,66157391,MA1979.1,+,4.19e-06,MER58C,hAT-Charlie,DNA
chr12,66278576,66278587,MA1979.1,+,4.19e-06,MIR,MIR,SINE
chr15,66470177,66470188,MA1979.1,-,4.19e-06,AluJb,Alu,SINE
chr2,66539781,66539792,MA1979.1,+,4.19e-06,L1MEf,L1,LINE
chr16,66922512,66922523,MA1979.1,-,4.19e-06,AluJr,Alu,SINE
chrX,67032523,67032534,MA1979.1,+,4.19e-06,L1M2,L1,LINE
chr12,67207568,67207579,MA1979.1,-,4.19e-06,L2a,L2,LINE
chr7,67320524,67320535,MA1979.1,-,4.19e-06,MIR3,MIR,SINE
chr5,67373978,67373989,MA1979.1,-,4.19e-06,MIRc,MIR,SINE
chr7,67542608,67542619,MA1979.1,+,4.19e-06,AluY,Alu,SINE
chr8,67651784,67651795,MA1979.1,-,4.19e-06,AluSq2,Alu,SINE
chr2,67842386,67842397,MA1979.1,-,4.19e-06,AluSg4,Alu,SINE
chr5,67994938,67994949,MA1979.1,+,4.19e-06,MER58C,hAT-Charlie,DNA
chr1,68042590,68042601,MA1979.1,-,4.19e-06,L1ME1,L1,LINE
chr4,68229397,68229408,MA1979.1,-,4.19e-06,L1M4b,L1,LINE
chrX,68269711,68269722,MA1979.1,-,4.19e-06,L2a,L2,LINE
chr11,68640817,68640828,MA1979.1,+,4.19e-06,HERV3-int,ERV1,LTR
chrX,68720072,68720083,MA1979.1,+,4.19e-06,MLT1J,ERVL-MaLR,LTR
chr12,69167341,69167352,MA1979.1,-,4.19e-06,AluJr,Alu,SINE
chr18,69360060,69360071,MA1979.1,-,4.19e-06,HERVL-int,ERVL,LTR
chr7,69409040,69409051,MA1979.1,-,4.19e-06,MIR3,MIR,SINE
chr12,69655196,69655207,MA1979.1,+,4.19e-06,AluJb,Alu,SINE
chr14,69719046,69719057,MA1979.1,-,4.19e-06,MIRc,MIR,SINE
chr4,69826852,69826863,MA1979.1,+,4.19e-06,MER4B-int,ERV1,LTR
chr4,69929101,69929112,MA1979.1,+,4.19e-06,HERV3-int,ERV1,LTR
chr2,70022028,70022039,MA1979.1,-,4.19e-06,LTR25-int,ERV1,LTR
chr7,70075139,70075150,MA1979.1,-,4.19e-06,AluSz6,Alu,SINE
chr12,70117482,70117493,MA1979.1,-,4.19e-06,L2,L2,LINE
chr17,70227055,70227066,MA1979.1,+,4.19e-06,MER58A,hAT-Charlie,DNA
chr11,70365380,70365391,MA1979.1,-,4.19e-06,L1MC5,L1,LINE
chr8,70365963,70365974,MA1979.1,-,4.19e-06,MIR3,MIR,SINE
chr7,70717362,70717373,MA1979.1,+,4.19e-06,AluSg,Alu,SINE
chr16,70805637,70805648,MA1979.1,-,4.19e-06,AluJo,Alu,SINE
chr1,70830942,70830953,MA1979.1,+,4.19e-06,MER53,hAT,DNA
chr10,71578183,71578194,MA1979.1,+,4.19e-06,L2a,L2,LINE
chr5,71615525,71615536,MA1979.1,-,4.19e-06,AluSx3,Alu,SINE
chr4,71664350,71664361,MA1979.1,+,4.19e-06,AluSx,Alu,SINE
chr11,72079333,72079344,MA1979.1,-,4.19e-06,MIRb,MIR,SINE
chr2,72138618,72138629,MA1979.1,-,4.19e-06,MER58B,hAT-Charlie,DNA
chr3,72145327,72145338,MA1979.1,+,4.19e-06,MIR,MIR,SINE
chr6,72169185,72169196,MA1979.1,-,4.19e-06,MLT1I,ERVL-MaLR,LTR
chr16,72217003,72217014,MA1979.1,+,4.19e-06,LTR33,ERVL,LTR
chr11,72390711,72390722,MA1979.1,-,4.19e-06,MIR3,MIR,SINE
chr6,72391271,72391282,MA1979.1,-,4.19e-06,MER58A,hAT-Charlie,DNA
chr7,72608297,72608308,MA1979.1,+,4.19e-06,AluSp,Alu,SINE
chr3,73128966,73128977,MA1979.1,-,4.19e-06,AluSc5,Alu,SINE
chrX,73277163,73277174,MA1979.1,+,4.19e-06,HERVL74-int,ERVL,LTR
chr5,73519180,73519191,MA1979.1,-,4.19e-06,L1ME4a,L1,LINE
chr7,74161981,74161992,MA1979.1,+,4.19e-06,AluSp,Alu,SINE
chr2,74368619,74368630,MA1979.1,-,4.19e-06,L2b,L2,LINE
chr6,74412375,74412386,MA1979.1,+,4.19e-06,MIR,MIR,SINE
chr7,74614127,74614138,MA1979.1,-,4.19e-06,AluSp,Alu,SINE
chr2,75000311,75000322,MA1979.1,-,4.19e-06,MIR,MIR,SINE
chr4,75131066,75131077,MA1979.1,-,4.19e-06,MLT1H,ERVL-MaLR,LTR
chr11,75193865,75193876,MA1979.1,+,4.19e-06,L2b,L2,LINE
chr2,75210595,75210606,MA1979.1,-,4.19e-06,MLT1J,ERVL-MaLR,LTR
chr17,75261501,75261512,MA1979.1,-,4.19e-06,MER5B,hAT-Charlie,DNA
chr5,75470419,75470430,MA1979.1,-,4.19e-06,MER58C,hAT-Charlie,DNA
chr14,75800071,75800082,MA1979.1,-,4.19e-06,AluSp,Alu,SINE
chr13,75847317,75847328,MA1979.1,-,4.19e-06,MamRep605,MamRep605,Unknown
chrX,75961258,75961269,MA1979.1,+,4.19e-06,AluSg,Alu,SINE
chr16,76168328,76168339,MA1979.1,-,4.19e-06,AluY,Alu,SINE
chr9,76247106,76247117,MA1979.1,+,4.19e-06,MIR,MIR,SINE
chr11,76427247,76427258,MA1979.1,+,4.19e-06,MIR3,MIR,SINE
chr11,76761699,76761710,MA1979.1,-,4.19e-06,AluJo,Alu,SINE
chr2,76825185,76825196,MA1979.1,+,4.19e-06,HERVL-int,ERVL,LTR
chr12,76895238,76895249,MA1979.1,+,4.19e-06,MER58C,hAT-Charlie,DNA
chr16,77004841,77004852,MA1979.1,-,4.19e-06,MER58A,hAT-Charlie,DNA
chr4,77149974,77149985,MA1979.1,-,4.19e-06,L1PB1,L1,LINE
chr14,77459948,77459959,MA1979.1,-,4.19e-06,AluSz,Alu,SINE
chr10,77462037,77462048,MA1979.1,+,4.19e-06,L2c,L2,LINE
chr16,77592974,77592985,MA1979.1,-,4.19e-06,MIR3,MIR,SINE
chr11,77796404,77796415,MA1979.1,+,4.19e-06,HERVH-int,ERV1,LTR
chr3,78053251,78053262,MA1979.1,-,4.19e-06,Tigger1,TcMar-Tigger,DNA
chr11,78501628,78501639,MA1979.1,-,4.19e-06,MIRc,MIR,SINE
chr12,78795058,78795069,MA1979.1,+,4.19e-06,MER58B,hAT-Charlie,DNA
chr14,78807752,78807763,MA1979.1,-,4.19e-06,MER58A,hAT-Charlie,DNA
chr15,78833492,78833503,MA1979.1,+,4.19e-06,L2a,L2,LINE
chr5,78993298,78993309,MA1979.1,-,4.19e-06,MIR3,MIR,SINE
chr1,79672077,79672088,MA1979.1,-,4.19e-06,MIR,MIR,SINE
chr15,79834900,79834911,MA1979.1,+,4.19e-06,ERV3-16A3_I-int,ERVL,LTR
chr4,79881343,79881354,MA1979.1,+,4.19e-06,MIR3,MIR,SINE
chr10,80194630,80194641,MA1979.1,+,4.19e-06,MER53,hAT,DNA
chr10,80230888,80230899,MA1979.1,+,4.19e-06,MIR3,MIR,SINE
chrX,80464661,80464672,MA1979.1,-,4.19e-06,AluSz,Alu,SINE
chr3,81057190,81057201,MA1979.1,-,4.19e-06,PRIMA41-int,ERV1,LTR
chrX,81154731,81154742,MA1979.1,-,4.19e-06,AluSq,Alu,SINE
chr4,81175366,81175377,MA1979.1,-,4.19e-06,AluJo,Alu,SINE
chr5,81227385,81227396,MA1979.1,-,4.19e-06,AluSx,Alu,SINE
chr15,81447968,81447979,MA1979.1,-,4.19e-06,MIR3,MIR,SINE
chr9,81507873,81507884,MA1979.1,+,4.19e-06,MIR,MIR,SINE
chr10,81514884,81514895,MA1979.1,-,4.19e-06,ERV3-16A3_I-int,ERVL,LTR
chr15,81772972,81772983,MA1979.1,+,4.19e-06,MIR3,MIR,SINE
chr5,81810109,81810120,MA1979.1,+,4.19e-06,MLT2D,ERVL,LTR
chr16,81905438,81905449,MA1979.1,+,4.19e-06,L1MC4a,L1,LINE
chr5,82097336,82097347,MA1979.1,-,4.19e-06,MIRb,MIR,SINE
chr5,82150580,82150591,MA1979.1,+,4.19e-06,MER5B,hAT-Charlie,DNA
chr5,82150580,82150591,MA1979.1,+,4.19e-06,MER5B,hAT-Charlie,DNA
chrX,82184282,82184293,MA1979.1,+,4.19e-06,MER52-int,ERV1,LTR
chr8,82755810,82755821,MA1979.1,-,4.19e-06,MER51A,ERV1,LTR
chr10,82898039,82898050,MA1979.1,-,4.19e-06,AluJo,Alu,SINE
chr4,83079834,83079845,MA1979.1,+,4.19e-06,L1PB1,L1,LINE
chr10,83146394,83146405,MA1979.1,-,4.19e-06,L1M1,L1,LINE
chr16,83198543,83198554,MA1979.1,-,4.19e-06,MIRb,MIR,SINE
chr11,83212543,83212554,MA1979.1,+,4.19e-06,MIR3,MIR,SINE
chr5,83441636,83441647,MA1979.1,+,4.19e-06,MER53,hAT,DNA
chr16,83824952,83824963,MA1979.1,+,4.19e-06,AluSx,Alu,SINE
chr12,84426311,84426322,MA1979.1,-,4.19e-06,MER5A,hAT-Charlie,DNA
chr6,84435494,84435505,MA1979.1,+,4.19e-06,AluSg,Alu,SINE
chr15,85151984,85151995,MA1979.1,-,4.19e-06,MER5B,hAT-Charlie,DNA
chr9,86200349,86200360,MA1979.1,+,4.19e-06,MLT1J,ERVL-MaLR,LTR
chr5,86547728,86547739,MA1979.1,-,4.19e-06,MER52A,ERV1,LTR
chr6,86565525,86565536,MA1979.1,-,4.19e-06,HERV3-int,ERV1,LTR
chr9,86621863,86621874,MA1979.1,-,4.19e-06,AluJb,Alu,SINE
chr10,86653517,86653528,MA1979.1,-,4.19e-06,MER58A,hAT-Charlie,DNA
chr9,86865135,86865146,MA1979.1,+,4.19e-06,MLT1D,ERVL-MaLR,LTR
chr3,86952300,86952311,MA1979.1,-,4.19e-06,MER5A,hAT-Charlie,DNA
chr7,86955052,86955063,MA1979.1,-,4.19e-06,MER61-int,ERV1,LTR
chr2,87007990,87008001,MA1979.1,+,4.19e-06,AluSz,Alu,SINE
chr13,88060097,88060108,MA1979.1,+,4.19e-06,MIR,MIR,SINE
chr11,88273147,88273158,MA1979.1,+,4.19e-06,L2a,L2,LINE
chrX,88302049,88302060,MA1979.1,+,4.19e-06,AluJr,Alu,SINE
chr3,88937819,88937830,MA1979.1,+,4.19e-06,Tigger1,TcMar-Tigger,DNA
chr10,89037093,89037104,MA1979.1,-,4.19e-06,ERV3-16A3_I-int,ERVL,LTR
chr10,89220383,89220394,MA1979.1,+,4.19e-06,ERV3-16A3_I-int,ERVL,LTR
chr9,89489481,89489492,MA1979.1,-,4.19e-06,L1ME1,L1,LINE
chr12,89757300,89757311,MA1979.1,-,4.19e-06,L2c,L2,LINE
chr9,89996144,89996155,MA1979.1,-,4.19e-06,MER5B,hAT-Charlie,DNA
chr14,90841996,90842007,MA1979.1,-,4.19e-06,AluSz,Alu,SINE
chr7,91521955,91521966,MA1979.1,-,4.19e-06,MER5B,hAT-Charlie,DNA
chr13,91843034,91843045,MA1979.1,-,4.19e-06,LTR40a,ERVL,LTR
chr15,91929717,91929728,MA1979.1,-,4.19e-06,MLT1J,ERVL-MaLR,LTR
chr13,92017978,92017989,MA1979.1,+,4.19e-06,MLT1J,ERVL-MaLR,LTR
chrX,92078908,92078919,MA1979.1,-,4.19e-06,AluSx3,Alu,SINE
chr8,92104687,92104698,MA1979.1,+,4.19e-06,AluSx,Alu,SINE
chr12,92353954,92353965,MA1979.1,-,4.19e-06,L1MEc,L1,LINE
chr13,92734238,92734249,MA1979.1,-,4.19e-06,L4,RTE,LINE
chr9,92866846,92866857,MA1979.1,+,4.19e-06,AluSx,Alu,SINE
chr11,93306437,93306448,MA1979.1,-,4.19e-06,L2b,L2,LINE
chr4,93606465,93606476,MA1979.1,-,4.19e-06,L2c,L2,LINE
chr7,93686031,93686042,MA1979.1,-,4.19e-06,MER58A,hAT-Charlie,DNA
chrX,94026051,94026062,MA1979.1,+,4.19e-06,L2,L2,LINE
chr5,94558021,94558032,MA1979.1,-,4.19e-06,MLT1J,ERVL-MaLR,LTR
chr1,94854693,94854704,MA1979.1,-,4.19e-06,LTR16E2,ERVL,LTR
chr3,95082825,95082836,MA1979.1,-,4.19e-06,LTR40b,ERVL,LTR
chr4,96047707,96047718,MA1979.1,-,4.19e-06,MIR,MIR,SINE
chr3,96155442,96155453,MA1979.1,-,4.19e-06,THE1B-int,ERVL-MaLR,LTR
chr4,96313738,96313749,MA1979.1,-,4.19e-06,AluJr,Alu,SINE
chr8,96373244,96373255,MA1979.1,-,4.19e-06,MLT1J,ERVL-MaLR,LTR
chr15,96434760,96434771,MA1979.1,-,4.19e-06,L2,L2,LINE
chr14,97177653,97177664,MA1979.1,-,4.19e-06,AluJr4,Alu,SINE
chr10,97310140,97310151,MA1979.1,-,4.19e-06,MIR3,MIR,SINE
chr14,97768864,97768875,MA1979.1,+,4.19e-06,MLT1J,ERVL-MaLR,LTR
chr15,99080055,99080066,MA1979.1,+,4.19e-06,AluJb,Alu,SINE
chr14,99193956,99193967,MA1979.1,+,4.19e-06,L3,CR1,LINE
chr4,99592224,99592235,MA1979.1,-,4.19e-06,MER5A,hAT-Charlie,DNA
chr9,99628868,99628879,MA1979.1,+,4.19e-06,THE1B-int,ERVL-MaLR,LTR
chr9,100080191,100080202,MA1979.1,+,4.19e-06,MIRb,MIR,SINE
chr7,100507349,100507360,MA1979.1,+,4.19e-06,AluSx1,Alu,SINE
chr3,100858053,100858064,MA1979.1,+,4.19e-06,LTR33,ERVL,LTR
chr7,101041233,101041244,MA1979.1,-,4.19e-06,L1ME3,L1,LINE
chr9,101156930,101156941,MA1979.1,-,4.19e-06,L3,CR1,LINE
chr7,101339923,101339934,MA1979.1,-,4.19e-06,L2b,L2,LINE
chr9,101752519,101752530,MA1979.1,-,4.19e-06,MIR3,MIR,SINE
chr9,101799029,101799040,MA1979.1,-,4.19e-06,LTR79,ERVL,LTR
chr9,102065678,102065689,MA1979.1,+,4.19e-06,MIRc,MIR,SINE
chr2,102622229,102622240,MA1979.1,-,4.19e-06,MLT1J,ERVL-MaLR,LTR
chr4,103014832,103014843,MA1979.1,+,4.19e-06,LTR16B1,ERVL,LTR
chr4,104265884,104265895,MA1979.1,-,4.19e-06,MLT1J,ERVL-MaLR,LTR
chrX,104831883,104831894,MA1979.1,+,4.19e-06,AluJb,Alu,SINE
chr5,104876958,104876969,MA1979.1,+,4.19e-06,AluSx1,Alu,SINE
chr9,104902917,104902928,MA1979.1,+,4.19e-06,L2c,L2,LINE
chr8,105099481,105099492,MA1979.1,-,4.19e-06,L2a,L2,LINE
chr12,106112098,106112109,MA1979.1,+,4.19e-06,L2c,L2,LINE
chr5,106617514,106617525,MA1979.1,+,4.19e-06,AluJb,Alu,SINE
chr6,106680892,106680903,MA1979.1,+,4.19e-06,HERV17-int,ERV1,LTR
chr7,106729465,106729476,MA1979.1,+,4.19e-06,AluSx,Alu,SINE
chr6,107124060,107124071,MA1979.1,-,4.19e-06,AluSg4,Alu,SINE
chr1,108026744,108026755,MA1979.1,+,4.19e-06,MER115,hAT-Tip100,DNA
chr13,108646919,108646930,MA1979.1,+,4.19e-06,ERVL-E-int,ERVL,LTR
chr9,109004977,109004988,MA1979.1,+,4.19e-06,MamRep605,MamRep605,Unknown
chr3,109204874,109204885,MA1979.1,-,4.19e-06,L1PA16,L1,LINE
chr1,109229122,109229133,MA1979.1,+,4.19e-06,AluSq,Alu,SINE
chr11,110078542,110078553,MA1979.1,+,4.19e-06,MER58B,hAT-Charlie,DNA
chr7,110468314,110468325,MA1979.1,-,4.19e-06,MER58A,hAT-Charlie,DNA
chr2,110508095,110508106,MA1979.1,+,4.19e-06,MIR3,MIR,SINE
chr7,110639070,110639081,MA1979.1,-,4.19e-06,HAL1,L1,LINE
chr10,111122844,111122855,MA1979.1,-,4.19e-06,MER91A,hAT-Tip100,DNA
chr5,111147835,111147846,MA1979.1,+,4.19e-06,AluJb,Alu,SINE
chr2,111378537,111378548,MA1979.1,-,4.19e-06,MIR3,MIR,SINE
chr12,111603402,111603413,MA1979.1,+,4.19e-06,MIRb,MIR,SINE
chr5,112264796,112264807,MA1979.1,+,4.19e-06,AluY,Alu,SINE
chr13,112349211,112349222,MA1979.1,-,4.19e-06,MER5B,hAT-Charlie,DNA
chr9,112465253,112465264,MA1979.1,-,4.19e-06,AluSz,Alu,SINE
chr5,112624477,112624488,MA1979.1,+,4.19e-06,MIR,MIR,SINE
chr9,113032456,113032467,MA1979.1,-,4.19e-06,MLT1J,ERVL-MaLR,LTR
chr2,113057278,113057289,MA1979.1,+,4.19e-06,MER58C,hAT-Charlie,DNA
chr12,113109372,113109383,MA1979.1,-,4.19e-06,MLT1J,ERVL-MaLR,LTR
chr8,113557563,113557574,MA1979.1,+,4.19e-06,AluSc8,Alu,SINE
chr11,114184911,114184922,MA1979.1,-,4.19e-06,MER58A,hAT-Charlie,DNA
chr1,114212102,114212113,MA1979.1,-,4.19e-06,L2b,L2,LINE
chr3,114353009,114353020,MA1979.1,-,4.19e-06,MIR3,MIR,SINE
chr7,114622601,114622612,MA1979.1,+,4.19e-06,AluJr4,Alu,SINE
chr1,114656808,114656819,MA1979.1,-,4.19e-06,MER96,hAT,DNA
chr5,114721898,114721909,MA1979.1,+,4.19e-06,L1MD3,L1,LINE
chr11,115775753,115775764,MA1979.1,+,4.19e-06,L2a,L2,LINE
chr8,116658451,116658462,MA1979.1,-,4.19e-06,MIRb,MIR,SINE
chrX,117482157,117482168,MA1979.1,+,4.19e-06,MIR,MIR,SINE
chr11,117698348,117698359,MA1979.1,-,4.19e-06,MIR,MIR,SINE
chr8,118018215,118018226,MA1979.1,-,4.19e-06,MIRb,MIR,SINE
chr6,118388432,118388443,MA1979.1,-,4.19e-06,L2,L2,LINE
chr3,118538290,118538301,MA1979.1,-,4.19e-06,LTR83,ERVL,LTR
chr11,118732018,118732029,MA1979.1,-,4.19e-06,MER5B,hAT-Charlie,DNA
chr4,119041815,119041826,MA1979.1,-,4.19e-06,MER74A,ERVL,LTR
chr12,119051782,119051793,MA1979.1,+,4.19e-06,L1MEg,L1,LINE
chr3,119492576,119492587,MA1979.1,+,4.19e-06,AluJr,Alu,SINE
chr11,119590200,119590211,MA1979.1,+,4.19e-06,MIR,MIR,SINE
chrX,120431772,120431783,MA1979.1,+,4.19e-06,MIRc,MIR,SINE
chr3,120623069,120623080,MA1979.1,-,4.19e-06,AluSg4,Alu,SINE
chr4,120738494,120738505,MA1979.1,-,4.19e-06,Charlie17a,hAT-Charlie,DNA
chr9,121289890,121289901,MA1979.1,+,4.19e-06,MIRb,MIR,SINE
chr11,121371018,121371029,MA1979.1,-,4.19e-06,LTR82A,ERVL,LTR
chr4,121827281,121827292,MA1979.1,-,4.19e-06,AluJr,Alu,SINE
chr6,121838053,121838064,MA1979.1,+,4.19e-06,AluJb,Alu,SINE
chr9,122180273,122180284,MA1979.1,-,4.19e-06,MER58A,hAT-Charlie,DNA
chr11,122282363,122282374,MA1979.1,+,4.19e-06,LTR49,ERV1,LTR
chr5,122711996,122712007,MA1979.1,-,4.19e-06,L2b,L2,LINE
chr11,122843917,122843928,MA1979.1,+,4.19e-06,MIR3,MIR,SINE
chr9,123016464,123016475,MA1979.1,+,4.19e-06,MIR3,MIR,SINE
chr3,123682278,123682289,MA1979.1,+,4.19e-06,MER58B,hAT-Charlie,DNA
chr11,123782076,123782087,MA1979.1,+,4.19e-06,L1MA2,L1,LINE
chr10,124744421,124744432,MA1979.1,-,4.19e-06,MIRb,MIR,SINE
chrX,124950573,124950584,MA1979.1,-,4.19e-06,AluSg,Alu,SINE
chr9,124971168,124971179,MA1979.1,+,4.19e-06,MIR3,MIR,SINE
chr12,125162934,125162945,MA1979.1,-,4.19e-06,MIR,MIR,SINE
chr3,125368123,125368134,MA1979.1,+,4.19e-06,AluJr,Alu,SINE
chr4,125434743,125434754,MA1979.1,-,4.19e-06,AluSz,Alu,SINE
chr8,125448214,125448225,MA1979.1,-,4.19e-06,MIRb,MIR,SINE
chr3,125820181,125820192,MA1979.1,-,4.19e-06,MLT1J,ERVL-MaLR,LTR
chr12,126295227,126295238,MA1979.1,-,4.19e-06,MIRb,MIR,SINE
chr2,126815585,126815596,MA1979.1,-,4.19e-06,L1PB1,L1,LINE
chr4,127823229,127823240,MA1979.1,-,4.19e-06,MER58B,hAT-Charlie,DNA
