CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr3,34136206,34136227,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr7,34214542,34214563,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr12,34225120,34225141,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr1,34295760,34295781,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr13,34559442,34559463,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr12,34629875,34629896,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr12,34766934,34766955,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr3,34805222,34805243,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr16,35193521,35193542,MA1716.1,+,3.98e-06,L1P1,L1,LINE
chr2,35337414,35337435,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr19,35351732,35351753,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr18,35412236,35412257,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr5,35494914,35494935,MA1716.1,+,3.98e-06,L1P2,L1,LINE
chr3,35496743,35496764,MA1716.1,+,3.98e-06,L1P1,L1,LINE
chr4,35684275,35684296,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr11,35781527,35781548,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr2,36324788,36324809,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr14,36617234,36617255,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr14,36654396,36654417,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr20,36716323,36716344,MA1716.1,-,3.98e-06,L2b,L2,LINE
chr14,36881558,36881579,MA1716.1,+,3.98e-06,L1PA6,L1,LINE
chr19,37194322,37194343,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr8,37318439,37318460,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr10,37333173,37333194,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr14,37367225,37367246,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr12,38156143,38156164,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr11,38833368,38833389,MA1716.1,+,3.98e-06,L1P1,L1,LINE
chr12,39362757,39362778,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr12,39382105,39382126,MA1716.1,+,3.98e-06,L1P1,L1,LINE
chr3,40036184,40036205,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr18,40240925,40240946,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr2,40241097,40241118,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr14,40796048,40796069,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr14,40817899,40817920,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr5,41570127,41570148,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr12,42066887,42066908,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr3,42280624,42280645,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr1,42434046,42434067,MA1716.1,+,3.98e-06,L1PA10,L1,LINE
chr12,42457427,42457448,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr5,42660361,42660382,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr1,42700560,42700581,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr10,43027013,43027034,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr7,43099333,43099354,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr3,43106902,43106923,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr8,43121081,43121102,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr11,43228268,43228289,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr8,43251566,43251587,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr19,43253589,43253610,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr18,43275074,43275095,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr19,43367175,43367196,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr5,43792380,43792401,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr5,44041647,44041668,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr18,44113806,44113827,MA1716.1,+,3.98e-06,AluSx,Alu,SINE
chr10,44212789,44212810,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr20,44321959,44321980,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr10,44607683,44607704,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr19,44730421,44730442,MA1716.1,-,3.98e-06,L1P1,L1,LINE
chr6,44853003,44853024,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr14,45026342,45026363,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr5,45243423,45243444,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr7,45422465,45422486,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr5,45445638,45445659,MA1716.1,+,3.98e-06,L1P1,L1,LINE
chr5,45748639,45748660,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr5,45838288,45838309,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr18,46634262,46634283,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr15,46833938,46833959,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr15,46907141,46907162,MA1716.1,+,3.98e-06,L1P1,L1,LINE
chr20,47204292,47204313,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr1,47430397,47430418,MA1716.1,-,3.98e-06,L1P1,L1,LINE
chr8,47604059,47604080,MA1716.1,+,3.98e-06,L1P1,L1,LINE
chrX,47648437,47648458,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr8,47656989,47657010,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr8,47669213,47669234,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr8,48230188,48230209,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr13,48286921,48286942,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr11,48424532,48424553,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr11,48638793,48638814,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr4,48713732,48713753,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr1,48777892,48777913,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr4,49070498,49070519,MA1716.1,+,3.98e-06,L1P1,L1,LINE
chr4,49177314,49177335,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr5,49576692,49576713,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr15,49647063,49647084,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr8,49711830,49711851,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr5,49754188,49754209,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr5,49766602,49766623,MA1716.1,-,3.98e-06,L1P1,L1,LINE
chr11,49802041,49802062,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr6,50196522,50196543,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr10,50454296,50454317,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr11,51170104,51170125,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chrX,51260539,51260560,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr11,51268678,51268699,MA1716.1,-,3.98e-06,L1HS,L1,LINE
chr11,51405211,51405232,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr6,51536711,51536732,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr7,51906523,51906544,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chrX,51965860,51965881,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr5,52437537,52437558,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr5,52564466,52564487,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr13,52829090,52829111,MA1716.1,+,3.98e-06,L1P1,L1,LINE
chr10,52923806,52923827,MA1716.1,+,3.98e-06,L1P1,L1,LINE
chr4,53089882,53089903,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr13,53125629,53125650,MA1716.1,-,3.98e-06,L1P1,L1,LINE
chr4,53371006,53371027,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr17,53579711,53579732,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr10,53706713,53706734,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr14,53785399,53785420,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chrX,53810490,53810511,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chrX,53880360,53880381,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr5,54109431,54109452,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr18,54193435,54193456,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr8,54282206,54282227,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr7,54286459,54286480,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr17,54458297,54458318,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr7,54571917,54571938,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr11,54715081,54715102,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr3,54836734,54836755,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr11,54852486,54852507,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr3,55085497,55085518,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr12,55211844,55211865,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chrX,55296168,55296189,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr4,55400597,55400618,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr11,55453756,55453777,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr2,55669882,55669903,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr12,55738673,55738694,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr12,55777167,55777188,MA1716.1,-,3.98e-06,Tigger3b,TcMar-Tigger,DNA
chrX,55877688,55877709,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr4,55908098,55908119,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chrX,56017419,56017440,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chrX,56356918,56356939,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chrX,56487119,56487140,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr7,56911563,56911584,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr3,56979811,56979832,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr6,57138911,57138932,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr5,57166053,57166074,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr3,57463306,57463327,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr5,57584516,57584537,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr6,57589603,57589624,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr2,57646482,57646503,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr18,57702278,57702299,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chrX,57735598,57735619,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr11,57766997,57767018,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr10,57946634,57946655,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr6,57954163,57954184,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr6,58020642,58020663,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr20,58112197,58112218,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chrX,58135160,58135181,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chrX,58537436,58537457,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr11,58682265,58682286,MA1716.1,-,3.98e-06,LTR35B,ERV1,LTR
chr6,58720708,58720729,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr11,58783351,58783372,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr12,58870681,58870702,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr2,58937261,58937282,MA1716.1,+,3.98e-06,L2a,L2,LINE
chr8,59283357,59283378,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr5,59345558,59345579,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr5,59400338,59400359,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr12,59621595,59621616,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr12,60145536,60145557,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr2,60368965,60368986,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr2,60416799,60416820,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr3,60696656,60696677,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr8,60787725,60787746,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr8,60795050,60795071,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr12,61160604,61160625,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr5,61588005,61588026,MA1716.1,+,3.98e-06,L1P1,L1,LINE
chr12,61688194,61688215,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr18,61899048,61899069,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr12,61905121,61905142,MA1716.1,-,3.98e-06,L2b,L2,LINE
chr5,61952087,61952108,MA1716.1,+,3.98e-06,L1P1,L1,LINE
chrX,62078195,62078216,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr7,62319926,62319947,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr4,62625862,62625883,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr2,62833012,62833033,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr8,62907501,62907522,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr7,63193476,63193497,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr14,63242203,63242224,MA1716.1,+,3.98e-06,MER102b,hAT-Charlie,DNA
chr15,63367678,63367699,MA1716.1,-,3.98e-06,MIR3,MIR,SINE
chr12,63634807,63634828,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chrX,63769159,63769180,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr18,64382951,64382972,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr12,64686497,64686518,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chrX,65646735,65646756,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr5,65683934,65683955,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr5,66046750,66046771,MA1716.1,+,3.98e-06,L1HS,L1,LINE
chr4,66159321,66159342,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chrX,66246664,66246685,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr16,66530526,66530547,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr2,66859707,66859728,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr4,66888478,66888499,MA1716.1,-,3.98e-06,THE1C,ERVL-MaLR,LTR
chr5,67054019,67054040,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr1,67246456,67246477,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chrX,67437397,67437418,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr11,67638596,67638617,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr4,67649127,67649148,MA1716.1,+,3.98e-06,L1P1,L1,LINE
chr13,68259762,68259783,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr8,68507608,68507629,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr8,69656245,69656266,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr6,70205894,70205915,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr1,70376370,70376391,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr14,70942560,70942581,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chrX,71063258,71063279,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr12,71159441,71159462,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chrX,71661035,71661056,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chrX,72280143,72280164,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr14,72315052,72315073,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chrX,72864205,72864226,MA1716.1,-,3.98e-06,L1P1,L1,LINE
chr4,73034980,73035001,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr8,73065044,73065065,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr6,73179774,73179795,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr12,73250697,73250718,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr4,73386048,73386069,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr12,73592908,73592929,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr12,73789228,73789249,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr12,73844951,73844972,MA1716.1,-,3.98e-06,L2c,L2,LINE
chrX,74219344,74219365,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr3,74367993,74368014,MA1716.1,-,3.98e-06,L1P1,L1,LINE
chr12,74372285,74372306,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr4,74416988,74417009,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chrX,74538837,74538858,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr6,74550472,74550493,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr11,74599122,74599143,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chrX,74821817,74821838,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chrX,75030120,75030141,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr5,75197403,75197424,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr8,75511826,75511847,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr6,75714057,75714078,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr16,75774212,75774233,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chrX,75895435,75895456,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chrX,75945804,75945825,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chrX,76145429,76145450,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chrX,76199671,76199692,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr4,76327045,76327066,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr4,76373112,76373133,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr6,76820698,76820719,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr2,77008244,77008265,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr2,77023569,77023590,MA1716.1,+,3.98e-06,L1HS,L1,LINE
chr3,77265217,77265238,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chrX,77412867,77412888,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chrX,77444988,77445009,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr6,77460722,77460743,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr8,78001287,78001308,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr2,79281822,79281843,MA1716.1,+,3.98e-06,HERVH-int,ERV1,LTR
chr9,80098473,80098494,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr13,80414437,80414458,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr6,81558097,81558118,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr4,81609470,81609491,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr11,81867540,81867561,MA1716.1,+,3.98e-06,L1HS,L1,LINE
chr3,81927917,81927938,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr15,82023261,82023282,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr6,82143707,82143728,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr8,82243454,82243475,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr6,82301569,82301590,MA1716.1,-,3.98e-06,L1MA5,L1,LINE
chr13,82620125,82620146,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr10,82641863,82641884,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chrX,83094208,83094229,MA1716.1,-,3.98e-06,L1HS,L1,LINE
chr12,83978686,83978707,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr2,83996066,83996087,MA1716.1,+,3.98e-06,L1HS,L1,LINE
chr9,84047847,84047868,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr12,84068230,84068251,MA1716.1,-,3.98e-06,L1HS,L1,LINE
chr13,84188548,84188569,MA1716.1,-,3.98e-06,L1PA5,L1,LINE
chr12,84265385,84265406,MA1716.1,+,3.98e-06,L1P1,L1,LINE
chrX,84402477,84402498,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr12,84405052,84405073,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr6,84512827,84512848,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chrX,84784852,84784873,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr8,84932438,84932459,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr7,84964403,84964424,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chrX,85012210,85012231,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr4,85048578,85048599,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chrX,85373690,85373711,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr6,85541631,85541652,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr6,86017396,86017417,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr10,86040363,86040384,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr11,86309642,86309663,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr6,87207312,87207333,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr6,87279932,87279953,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chrX,87330483,87330504,MA1716.1,+,3.98e-06,L1MD2,L1,LINE
chr6,87380295,87380316,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr3,87395005,87395026,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr10,87529732,87529753,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr15,87549411,87549432,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr11,87761045,87761066,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr12,88368913,88368934,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr8,88398000,88398021,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr15,89102836,89102857,MA1716.1,-,3.98e-06,L1HS,L1,LINE
chr6,89116856,89116877,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr6,89236407,89236428,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr15,89592485,89592506,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr11,90138606,90138627,MA1716.1,-,3.98e-06,L1HS,L1,LINE
chr3,90436944,90436965,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr3,90485172,90485193,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chrX,90530986,90531007,MA1716.1,+,3.98e-06,ERV3-16A3_I-int,ERVL,LTR
chr7,90558024,90558045,MA1716.1,-,3.98e-06,L1P2,L1,LINE
chr8,90569933,90569954,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr14,90678489,90678510,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr8,90721052,90721073,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr7,90803398,90803419,MA1716.1,+,3.98e-06,L1HS,L1,LINE
chr7,91024161,91024182,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr7,91219605,91219626,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr8,91276974,91276995,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr8,91411101,91411122,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chrX,91470702,91470723,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr5,91494650,91494671,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr1,91752844,91752865,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr1,91763003,91763024,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr10,92011010,92011031,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr1,92011229,92011250,MA1716.1,+,3.98e-06,L2b,L2,LINE
chr4,92384163,92384184,MA1716.1,+,3.98e-06,L1PA5,L1,LINE
chr4,92712546,92712567,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr5,93097417,93097438,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr6,93662230,93662251,MA1716.1,+,3.98e-06,L1PA4,L1,LINE
chr6,93742377,93742398,MA1716.1,+,3.98e-06,L1P1,L1,LINE
chr11,93770661,93770682,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr14,93884858,93884879,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr8,94156258,94156279,MA1716.1,+,3.98e-06,L1MA4A,L1,LINE
chr3,94784140,94784161,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr9,94977330,94977351,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr3,95381523,95381544,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr6,95583503,95583524,MA1716.1,-,3.98e-06,L1P1,L1,LINE
chr9,95667692,95667713,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr2,95923304,95923325,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chr8,96387301,96387322,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr2,96535911,96535932,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr10,96589777,96589798,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr10,96658159,96658180,MA1716.1,-,3.98e-06,L1P1,L1,LINE
chr9,96788115,96788136,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr2,97045349,97045370,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr1,97324255,97324276,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr2,97896869,97896890,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr12,98050286,98050307,MA1716.1,-,3.98e-06,L1PA2,L1,LINE
chr4,98487077,98487098,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr8,98607295,98607316,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chr3,98792852,98792873,MA1716.1,-,3.98e-06,L1P1,L1,LINE
chr1,99054845,99054866,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chrX,99390576,99390597,MA1716.1,+,3.98e-06,L1PA2,L1,LINE
chr4,100038310,100038331,MA1716.1,-,3.98e-06,L1P1,L1,LINE
chr3,100229089,100229110,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
chr6,100422935,100422956,MA1716.1,-,3.98e-06,L1PA4,L1,LINE
chrX,100971417,100971438,MA1716.1,-,3.98e-06,L1PA3,L1,LINE
chrX,101066149,101066170,MA1716.1,-,3.98e-06,L1PA5,L1,LINE
chr9,101271206,101271227,MA1716.1,+,3.98e-06,L1PA3,L1,LINE
