CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr12,2854481,2854496,MA1982.1,+,6.94e-06,MIRb,MIR,SINE
chr12_random,4548392,4548407,MA1982.1,-,6.94e-06,L1M1,L1,LINE
chrUn,6310851,6310866,MA1982.1,+,6.94e-06,CER,Satellite,Satellite
chr8,14165724,14165739,MA1982.1,+,6.94e-06,Tigger1,TcMar-Tigger,DNA
chr14,18138151,18138166,MA1982.1,-,6.94e-06,CER,Satellite,Satellite
chr12,21043252,21043267,MA1982.1,+,6.94e-06,L1M1,L1,LINE
chr1,23661508,23661523,MA1982.1,+,6.94e-06,MLT1A,ERVL-MaLR,LTR
chr10,26898264,26898279,MA1982.1,-,6.94e-06,L1M1,L1,LINE
chr9,29644983,29644998,MA1982.1,+,6.94e-06,MER52A,ERV1,LTR
chr19,35835838,35835853,MA1982.1,-,6.94e-06,MLT1E2,ERVL-MaLR,LTR
chr17,38728450,38728465,MA1982.1,+,6.94e-06,L1PREC2,L1,LINE
chrX,45449687,45449702,MA1982.1,+,6.94e-06,AluSc,Alu,SINE
chr2b,51716740,51716755,MA1982.1,+,6.94e-06,MER52A,ERV1,LTR
chr19,52516585,52516600,MA1982.1,-,6.94e-06,MIR,MIR,SINE
chr15,83129378,83129393,MA1982.1,-,6.94e-06,MER52D,ERV1,LTR
chr14,86270450,86270465,MA1982.1,+,6.94e-06,L2c,L2,LINE
chr12,87656270,87656285,MA1982.1,-,6.94e-06,L1MA2,L1,LINE
chr14,91520750,91520765,MA1982.1,-,6.94e-06,L2b,L2,LINE
chr2b,92665606,92665621,MA1982.1,+,6.94e-06,MER21C,ERVL,LTR
chr15,94600566,94600581,MA1982.1,-,6.94e-06,L1PA10,L1,LINE
chr15,94602749,94602764,MA1982.1,-,6.94e-06,L1PA10,L1,LINE
chr14,95451344,95451359,MA1982.1,-,6.94e-06,L1MB2,L1,LINE
chr11,99885815,99885830,MA1982.1,-,6.94e-06,MIRb,MIR,SINE
chr2b,101349054,101349069,MA1982.1,-,6.94e-06,L2c,L2,LINE
chr3,102892546,102892561,MA1982.1,-,6.94e-06,Tigger15a,TcMar-Tigger,DNA
chr1,120304312,120304327,MA1982.1,+,6.94e-06,L2c,L2,LINE
chrX,128055416,128055431,MA1982.1,-,6.94e-06,MER52A,ERV1,LTR
chr1,146332140,146332155,MA1982.1,+,6.94e-06,LTR27B,ERV1,LTR
chr1,199617252,199617267,MA1982.1,-,6.94e-06,MER52A,ERV1,LTR
chr1,214281856,214281871,MA1982.1,+,6.94e-06,MIR,MIR,SINE
chr6,5745063,5745078,MA1982.1,+,6.99e-06,AluY,Alu,SINE
chr17,6115436,6115451,MA1982.1,-,6.99e-06,MLT1G3,ERVL-MaLR,LTR
chr17,6928682,6928697,MA1982.1,-,6.99e-06,MLT1M,ERVL-MaLR,LTR
chr11,7210502,7210517,MA1982.1,-,6.99e-06,HERV3-int,ERV1,LTR
chr2b_random,9680259,9680274,MA1982.1,-,6.99e-06,L1MCc,L1,LINE
chr11,10478017,10478032,MA1982.1,-,6.99e-06,AluSx,Alu,SINE
chr1_random,16118199,16118214,MA1982.1,-,6.99e-06,AluSx,Alu,SINE
chr17_random,17122567,17122582,MA1982.1,-,6.99e-06,MLT1M,ERVL-MaLR,LTR
chr18,20449444,20449459,MA1982.1,+,6.99e-06,HERV3-int,ERV1,LTR
chr4_random,21087263,21087278,MA1982.1,-,6.99e-06,AluSq,Alu,SINE
chr21,22801798,22801813,MA1982.1,-,6.99e-06,AluJb,Alu,SINE
chr18,30123831,30123846,MA1982.1,+,6.99e-06,L1M1,L1,LINE
chrX,31311433,31311448,MA1982.1,-,6.99e-06,MSTD-int,ERVL-MaLR,LTR
chr7,31433873,31433888,MA1982.1,+,6.99e-06,FLAM_A,Alu,SINE
chr11,39655000,39655015,MA1982.1,+,6.99e-06,AluSx,Alu,SINE
chr1,42909408,42909423,MA1982.1,-,6.99e-06,HERV3-int,ERV1,LTR
chrUn,45547489,45547504,MA1982.1,-,6.99e-06,L1PA10,L1,LINE
chr19,47899122,47899137,MA1982.1,-,6.99e-06,AluJb,Alu,SINE
chr14,58572982,58572997,MA1982.1,-,6.99e-06,MamRep605,MamRep605,Unknown
chr7,60622664,60622679,MA1982.1,-,6.99e-06,AluJo,Alu,SINE
chr9,60895553,60895568,MA1982.1,-,6.99e-06,MLT1A0,ERVL-MaLR,LTR
chr3,64585295,64585310,MA1982.1,-,6.99e-06,L1PA10,L1,LINE
chr11,73064338,73064353,MA1982.1,+,6.99e-06,HERV3-int,ERV1,LTR
chr4,76791243,76791258,MA1982.1,-,6.99e-06,MLT1G1,ERVL-MaLR,LTR
chr13,79489558,79489573,MA1982.1,+,6.99e-06,MER39,ERV1,LTR
chr10,79666578,79666593,MA1982.1,+,6.99e-06,MLT1A1-int,ERVL-MaLR,LTR
chr10,84402594,84402609,MA1982.1,-,6.99e-06,MamGypLTR1a,Gypsy,LTR
chr4,85904050,85904065,MA1982.1,-,6.99e-06,AluJb,Alu,SINE
chrX,87823592,87823607,MA1982.1,-,6.99e-06,L1PA16,L1,LINE
chr10,92980451,92980466,MA1982.1,-,6.99e-06,AluSq,Alu,SINE
chr2b,95267111,95267126,MA1982.1,-,6.99e-06,FordPrefect,hAT-Tip100,DNA
chr4,97034663,97034678,MA1982.1,+,6.99e-06,L2a,L2,LINE
chr14,100450173,100450188,MA1982.1,+,6.99e-06,MIR3,MIR,SINE
chr2a,101201252,101201267,MA1982.1,+,6.99e-06,ERVL-B4-int,ERVL,LTR
chr9,105080592,105080607,MA1982.1,+,6.99e-06,LTR84a,ERVL,LTR
chr12,112459629,112459644,MA1982.1,+,6.99e-06,L2b,L2,LINE
chr12,120406987,120407002,MA1982.1,-,6.99e-06,AluSp,Alu,SINE
chr12,120503365,120503380,MA1982.1,+,6.99e-06,AluSx,Alu,SINE
chr5,122851982,122851997,MA1982.1,-,6.99e-06,AluY,Alu,SINE
chr12,124080598,124080613,MA1982.1,-,6.99e-06,L1MC4,L1,LINE
chr1,125804289,125804304,MA1982.1,-,6.99e-06,AluJb,Alu,SINE
chr6,127838627,127838642,MA1982.1,-,6.99e-06,L2a,L2,LINE
chr4,138008784,138008799,MA1982.1,+,6.99e-06,L1M1,L1,LINE
chr8,144389241,144389256,MA1982.1,-,6.99e-06,LTR1D,ERV1,LTR
chr6,169018687,169018702,MA1982.1,+,6.99e-06,L1PA10,L1,LINE
chr4,182347169,182347184,MA1982.1,-,6.99e-06,AluSq,Alu,SINE
chr1,223084428,223084443,MA1982.1,+,6.99e-06,L1MA6,L1,LINE
chr21_random,70554,70569,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr4_random,503711,503726,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr17_random,1065124,1065139,MA1982.1,-,7.05e-06,L1M4,L1,LINE
chr12_random,1465904,1465919,MA1982.1,-,7.05e-06,L1P3,L1,LINE
chr3_random,1864248,1864263,MA1982.1,-,7.05e-06,MamGypLTR1a,Gypsy,LTR
chr20_random,1970306,1970321,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr21_random,2267439,2267454,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr2b_random,2859529,2859544,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr19_random,4467285,4467300,MA1982.1,+,7.05e-06,L1ME5,L1,LINE
chr3_random,4624898,4624913,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr2b,4773881,4773896,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr1_random,5181942,5181957,MA1982.1,-,7.05e-06,L1P1,L1,LINE
chr12,5410718,5410733,MA1982.1,+,7.05e-06,L1PA8A,L1,LINE
chr5_random,5481452,5481467,MA1982.1,-,7.05e-06,HERV16-int,ERVL,LTR
chr2b,6028304,6028319,MA1982.1,-,7.05e-06,HERVI-int,ERV1,LTR
chr12_random,6868012,6868027,MA1982.1,+,7.05e-06,FRAM,Alu,SINE
chr12_random,7257917,7257932,MA1982.1,-,7.05e-06,MLT1J,ERVL-MaLR,LTR
chr3,7971753,7971768,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr13_random,8037524,8037539,MA1982.1,+,7.05e-06,MER52A,ERV1,LTR
chr5_random,8148978,8148993,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chrUn,8564828,8564843,MA1982.1,+,7.05e-06,LTR36,ERV1,LTR
chr6,8906474,8906489,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr20,9646034,9646049,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr8,9868211,9868226,MA1982.1,+,7.05e-06,L1MD1,L1,LINE
chrX_random,9978095,9978110,MA1982.1,-,7.05e-06,L1PB2,L1,LINE
chr10,10050516,10050531,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr6_random,10100547,10100562,MA1982.1,-,7.05e-06,L1PA8,L1,LINE
chr2b_random,12134070,12134085,MA1982.1,-,7.05e-06,L1PA6,L1,LINE
chrX,12557504,12557519,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chrX,13082203,13082218,MA1982.1,+,7.05e-06,L1PA8,L1,LINE
chr2a,13260828,13260843,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr8,15074287,15074302,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr12,15176853,15176868,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr4_random,15694056,15694071,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr2a,16478659,16478674,MA1982.1,+,7.05e-06,HERV1_LTRb,ERV1,LTR
chr16,16854057,16854072,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr16,17627175,17627190,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr4_random,18052511,18052526,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr2b,18181351,18181366,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr2b,19071425,19071440,MA1982.1,+,7.05e-06,L1PA5,L1,LINE
chr1_random,19076092,19076107,MA1982.1,-,7.05e-06,L1PA6,L1,LINE
chr3_random,20221599,20221614,MA1982.1,+,7.05e-06,L1PB1,L1,LINE
chr19,20230780,20230795,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chr18,21051166,21051181,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr1_random,21560023,21560038,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chr1_random,21586638,21586653,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr5,22501369,22501384,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr4,22570305,22570320,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr17,22761684,22761699,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chr1_random,22889134,22889149,MA1982.1,+,7.05e-06,L1PA3,L1,LINE
chr12,23300562,23300577,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr5,23354822,23354837,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr13,23579738,23579753,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr10,23880267,23880282,MA1982.1,-,7.05e-06,L1PA6,L1,LINE
chr13,23966101,23966116,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr13,23973980,23973995,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr8,24214307,24214322,MA1982.1,+,7.05e-06,L1P3,L1,LINE
chr18,24499824,24499839,MA1982.1,+,7.05e-06,L1P3,L1,LINE
chr14,24576757,24576772,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr5,24689482,24689497,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr14,24797702,24797717,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr10,24835824,24835839,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr10,24949445,24949460,MA1982.1,-,7.05e-06,L1PA8,L1,LINE
chr15,25225015,25225030,MA1982.1,-,7.05e-06,L1PA14,L1,LINE
chr5,25577993,25578008,MA1982.1,+,7.05e-06,L1P3,L1,LINE
chr5,25579794,25579809,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr6,26128255,26128270,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr4,26359470,26359485,MA1982.1,+,7.05e-06,MIR,MIR,SINE
chrX,26648329,26648344,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr3,26666631,26666646,MA1982.1,+,7.05e-06,MamGypLTR1a,Gypsy,LTR
chr5,26886989,26887004,MA1982.1,+,7.05e-06,L1PA8A,L1,LINE
chrX,27813796,27813811,MA1982.1,+,7.05e-06,HERV1_LTRb,ERV1,LTR
chr5,28038852,28038867,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr21,28364169,28364184,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr10,28975242,28975257,MA1982.1,+,7.05e-06,L1M7,L1,LINE
chr1_random,29088840,29088855,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr17,29397273,29397288,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr14,29606402,29606417,MA1982.1,+,7.05e-06,L1PA3,L1,LINE
chr6,30249891,30249906,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr22,30348043,30348058,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr7,31746562,31746577,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr9,31922246,31922261,MA1982.1,+,7.05e-06,L1PA8,L1,LINE
chr15,32084873,32084888,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr15,33410553,33410568,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr8,33513752,33513767,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chr8,33628711,33628726,MA1982.1,-,7.05e-06,L1MA2,L1,LINE
chr15,33739360,33739375,MA1982.1,+,7.05e-06,L1MA4,L1,LINE
chrX,34433058,34433073,MA1982.1,-,7.05e-06,L1M1,L1,LINE
chr5,34605126,34605141,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chr7,35367910,35367925,MA1982.1,+,7.05e-06,L1MA3,L1,LINE
chr8,36493040,36493055,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr9,36761403,36761418,MA1982.1,-,7.05e-06,L1PA3,L1,LINE
chr21,37354076,37354091,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr20,37853939,37853954,MA1982.1,-,7.05e-06,L1PA6,L1,LINE
chr2a,38169208,38169223,MA1982.1,-,7.05e-06,L1P2,L1,LINE
chr17,38257516,38257531,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chr21,38912216,38912231,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chrUn,39443323,39443338,MA1982.1,-,7.05e-06,L1MA2,L1,LINE
chr5,39935400,39935415,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr16,40007090,40007105,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chrUn,40260256,40260271,MA1982.1,-,7.05e-06,L1PREC2,L1,LINE
chr1,40529498,40529513,MA1982.1,-,7.05e-06,MIRb,MIR,SINE
chr9,41033126,41033141,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chrUn,41724576,41724591,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr9,42422911,42422926,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr11,42543792,42543807,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr9,42778839,42778854,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr9,42782771,42782786,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chrUn,42901966,42901981,MA1982.1,-,7.05e-06,L1P3,L1,LINE
chr5,43507615,43507630,MA1982.1,-,7.05e-06,HERV16-int,ERVL,LTR
chr11,43969448,43969463,MA1982.1,+,7.05e-06,L1PA4,L1,LINE
chr7,44290185,44290200,MA1982.1,-,7.05e-06,HERVI-int,ERV1,LTR
chr7,44647107,44647122,MA1982.1,-,7.05e-06,L1PA5,L1,LINE
chr9,44659841,44659856,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr14,45705655,45705670,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr15,45857740,45857755,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr18,45900967,45900982,MA1982.1,+,7.05e-06,L1PA4,L1,LINE
chr16,46019058,46019073,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chrUn,46786874,46786889,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr3,47256332,47256347,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr4,47926614,47926629,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr7,48680901,48680916,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr16,48777590,48777605,MA1982.1,+,7.05e-06,MER5B,hAT-Charlie,DNA
chr14,49072191,49072206,MA1982.1,+,7.05e-06,L1PA5,L1,LINE
chr2a,49267873,49267888,MA1982.1,-,7.05e-06,AluSg,Alu,SINE
chr6,50251132,50251147,MA1982.1,+,7.05e-06,L1MA3,L1,LINE
chr7,51044494,51044509,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chr7,51727083,51727098,MA1982.1,+,7.05e-06,L1PA8,L1,LINE
chr6,51962478,51962493,MA1982.1,+,7.05e-06,L1P3,L1,LINE
chr19,52096194,52096209,MA1982.1,+,7.05e-06,L1ME5,L1,LINE
chr1,52859638,52859653,MA1982.1,-,7.05e-06,L1PA6,L1,LINE
chrX,52864147,52864162,MA1982.1,-,7.05e-06,L1MA4,L1,LINE
chr1,53438319,53438334,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chr20,53552196,53552211,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr9,53672610,53672625,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr1,54571697,54571712,MA1982.1,-,7.05e-06,L1PA8,L1,LINE
chr5,54997048,54997063,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chr5,55047971,55047986,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chr17,55550627,55550642,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr20,55667225,55667240,MA1982.1,+,7.05e-06,L2b,L2,LINE
chr18,56212899,56212914,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chr18,56378831,56378846,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr9,57037054,57037069,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr4,57152209,57152224,MA1982.1,-,7.05e-06,L1PA10,L1,LINE
chr2a,58201668,58201683,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr6,58571517,58571532,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr9,58953297,58953312,MA1982.1,-,7.05e-06,L1PA6,L1,LINE
chr2a,59363723,59363738,MA1982.1,-,7.05e-06,MSTD-int,ERVL-MaLR,LTR
chr17,60252417,60252432,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr4,61392948,61392963,MA1982.1,-,7.05e-06,L1PA12,L1,LINE
chr9,61479654,61479669,MA1982.1,-,7.05e-06,LTR33,ERVL,LTR
chr2a,61785322,61785337,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chr8,61815550,61815565,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chrUn,62208909,62208924,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr12,62996378,62996393,MA1982.1,-,7.05e-06,L1MA2,L1,LINE
chrX,63136618,63136633,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chrX,63243632,63243647,MA1982.1,-,7.05e-06,L1PA6,L1,LINE
chr6,64901207,64901222,MA1982.1,-,7.05e-06,HERV1_LTRb,ERV1,LTR
chr6,65715905,65715920,MA1982.1,-,7.05e-06,L1PA5,L1,LINE
chr8,67527376,67527391,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr10,68109190,68109205,MA1982.1,-,7.05e-06,L1MC4,L1,LINE
chr14,68130738,68130753,MA1982.1,-,7.05e-06,L1PA6,L1,LINE
chr14,68152583,68152598,MA1982.1,-,7.05e-06,Kanga1,TcMar-Tc2,DNA
chr1,69570387,69570402,MA1982.1,-,7.05e-06,HERV16-int,ERVL,LTR
chrX,70819263,70819278,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr1,71306640,71306655,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chr2a,71365932,71365947,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr2a,71873559,71873574,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chrX,72050632,72050647,MA1982.1,+,7.05e-06,L1MA2,L1,LINE
chrX,72180075,72180090,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chr8,72237297,72237312,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chrX,72596567,72596582,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr2b,72603942,72603957,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr4,73335518,73335533,MA1982.1,+,7.05e-06,L1MA2,L1,LINE
chr7,73523065,73523080,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr6,74967122,74967137,MA1982.1,-,7.05e-06,L1PA6,L1,LINE
chr5,75305506,75305521,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr8,75713209,75713224,MA1982.1,-,7.05e-06,L1PA6,L1,LINE
chr3,75887825,75887840,MA1982.1,+,7.05e-06,MLT1F,ERVL-MaLR,LTR
chr1,76239249,76239264,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr13,76427758,76427773,MA1982.1,+,7.05e-06,L1PA8,L1,LINE
chr7,77361651,77361666,MA1982.1,+,7.05e-06,L1MA2,L1,LINE
chr6,77449893,77449908,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chrX,77723604,77723619,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr8,77982017,77982032,MA1982.1,-,7.05e-06,L1PA5,L1,LINE
chr8,78285206,78285221,MA1982.1,-,7.05e-06,L1PA5,L1,LINE
chr18,78876855,78876870,MA1982.1,+,7.05e-06,LTR23,ERV1,LTR
chr18,78883775,78883790,MA1982.1,+,7.05e-06,LTR23,ERV1,LTR
chr12,78968738,78968753,MA1982.1,+,7.05e-06,HERVIP10F-int,ERV1,LTR
chr9,79249323,79249338,MA1982.1,+,7.05e-06,L1MA2,L1,LINE
chr5,79450324,79450339,MA1982.1,-,7.05e-06,L1MC1,L1,LINE
chr6,79682871,79682886,MA1982.1,-,7.05e-06,L1MD1,L1,LINE
chr8,80457125,80457140,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr2a,80556772,80556787,MA1982.1,+,7.05e-06,L1PA12,L1,LINE
chr1,81486704,81486719,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr18,82631230,82631245,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr12,83066919,83066934,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr12,83808652,83808667,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr7,84516252,84516267,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr10,85192858,85192873,MA1982.1,+,7.05e-06,L1MA5,L1,LINE
chrX,85686147,85686162,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr2b,86161868,86161883,MA1982.1,-,7.05e-06,L1PA6,L1,LINE
chr3,86291147,86291162,MA1982.1,+,7.05e-06,L1MC1,L1,LINE
chr1,87327429,87327444,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr5,87410130,87410145,MA1982.1,-,7.05e-06,L1PA5,L1,LINE
chr14,88242340,88242355,MA1982.1,-,7.05e-06,L1PA8,L1,LINE
chr12,88570757,88570772,MA1982.1,+,7.05e-06,L1P3,L1,LINE
chr4,88804032,88804047,MA1982.1,+,7.05e-06,L1P2,L1,LINE
chr4,88805649,88805664,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr11,91420726,91420741,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chrX,92312271,92312286,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr2a,92379119,92379134,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr13,92470540,92470555,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr9,93716407,93716422,MA1982.1,-,7.05e-06,L1PA6,L1,LINE
chr6,93895790,93895805,MA1982.1,-,7.05e-06,L1PA6,L1,LINE
chrX,95637933,95637948,MA1982.1,-,7.05e-06,L1MB1,L1,LINE
chr2b,95909241,95909256,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr11,96018200,96018215,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr6,96244511,96244526,MA1982.1,-,7.05e-06,L1MC3,L1,LINE
chr9,96453373,96453388,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr15,96774954,96774969,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr15,97166180,97166195,MA1982.1,+,7.05e-06,L1P3,L1,LINE
chr15,97171016,97171031,MA1982.1,+,7.05e-06,L1PA8,L1,LINE
chr2a,97194593,97194608,MA1982.1,-,7.05e-06,L1PA6,L1,LINE
chr8,97930708,97930723,MA1982.1,-,7.05e-06,L1PA8,L1,LINE
chr9,98688052,98688067,MA1982.1,-,7.05e-06,L1MA2,L1,LINE
chrX,99751241,99751256,MA1982.1,-,7.05e-06,L1PA8,L1,LINE
chr6,101602808,101602823,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr2b,101730881,101730896,MA1982.1,-,7.05e-06,L1MA5,L1,LINE
chr9,102330736,102330751,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr2b,102478786,102478801,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr6,102558814,102558829,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr6,103863997,103864012,MA1982.1,-,7.05e-06,L1PA5,L1,LINE
chrX,104300527,104300542,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr3,105109778,105109793,MA1982.1,+,7.05e-06,L1PA6,L1,LINE
chr3,105133549,105133564,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr4,105793003,105793018,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr9,107998529,107998544,MA1982.1,+,7.05e-06,MLT1H,ERVL-MaLR,LTR
chr7,108376171,108376186,MA1982.1,+,7.05e-06,L1MC4,L1,LINE
chr6,116909775,116909790,MA1982.1,-,7.05e-06,L1PA6,L1,LINE
chr3,118051487,118051502,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr6,120031806,120031821,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chrX,120066123,120066138,MA1982.1,-,7.05e-06,L1MD,L1,LINE
chr3,122875780,122875795,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr6,123730128,123730143,MA1982.1,+,7.05e-06,L1PA10,L1,LINE
chr6,123730507,123730522,MA1982.1,+,7.05e-06,L1PA8,L1,LINE
chr3,124208523,124208538,MA1982.1,-,7.05e-06,L1PA6,L1,LINE
chr9,124372556,124372571,MA1982.1,+,7.05e-06,MER3,hAT-Charlie,DNA
chr9,124372666,124372681,MA1982.1,+,7.05e-06,MER3,hAT-Charlie,DNA
chr3,126328121,126328136,MA1982.1,+,7.05e-06,L1MA2,L1,LINE
chr10,127330753,127330768,MA1982.1,-,7.05e-06,L1PA6,L1,LINE
chr8,127797716,127797731,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chr8,127848696,127848711,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chrX,128343551,128343566,MA1982.1,-,7.05e-06,L1PA7,L1,LINE
chrX,128442043,128442058,MA1982.1,+,7.05e-06,L1PA7,L1,LINE
chr3,128469791,128469806,MA1982.1,+,7.05e-06,L1P3,L1,LINE
