chr	start	end	peak_id	score	strand	signal_value	p_value	q_value	length	peak_center	peak_strength	signal_category
chr10	124941078	124941547	macs3_results_dup/Oran_Guchi_peak_3339	33	.	2.04399	3.38242	1.2525	708	124941432	Weak	Low
chr10	124941916	124942106	macs3_results_dup/Oran_Guchi_peak_3339	33	.	2.04399	3.38242	1.2525	708	124942270	Weak	Low
chr10	125540826	125541940	macs3_results_dup/Oran_Guchi_peak_3343	68	.	2.70085	6.82985	3.68088	572	125541112	Weak	Low
chr10	125544847	125546881	macs3_results_dup/Oran_Guchi_peak_3344	74	.	2.74347	7.49024	4.21584	658	125545176	Weak	Low
chr10	125570546	125572008	macs3_results_dup/Oran_Guchi_peak_3345	59	.	2.57721	5.90698	2.93145	1290	125571191	Weak	Low
chr10	125577144	125578182	macs3_results_dup/Oran_Guchi_peak_3346	41	.	2.22173	4.16084	1.729	495	125577391.5	Weak	Low
chr10	127436402	127437305	macs3_results_dup/Oran_Guchi_peak_3347	33	.	2.04399	3.38242	1.2525	429	127436616.5	Weak	Low
chr10	127589178	127589440	macs3_results_dup/Oran_Guchi_peak_3348	66	.	2.65714	6.66336	3.55382	587	127589471.5	Weak	Low
chr10	127589178	127589969	macs3_results_dup/Oran_Guchi_peak_3348	66	.	2.65714	6.66336	3.55382	587	127589471.5	Weak	Low
chr10	129047058	129047396	macs3_results_dup/Oran_Guchi_peak_3351	53	.	2.45756	5.34011	2.57709	1034	129047575	Weak	Low
chr10_random	21759495	21760945	macs3_results_dup/Oran_Guchi_peak_3354	644	.	8.31947	64.4112	59.966	1179	21760084.5	Strong	High
chr10_random	30941563	30942407	macs3_results_dup/Oran_Guchi_peak_3361	45	.	2.3106	4.57449	1.99574	664	30941895	Weak	Low
chr10_random	30960857	30961872	macs3_results_dup/Oran_Guchi_peak_3362	73	.	2.84382	7.3671	4.09805	507	30961110.5	Weak	Low
chr10_random	30960781	30961453	macs3_results_dup/Oran_Guchi_peak_3362	73	.	2.84382	7.3671	4.09805	507	30961034.5	Weak	Low
chr10_random	30964236	30965320	macs3_results_dup/Oran_Guchi_peak_3363a	44	.	2.24196	4.45743	1.98882	603	30964537.5	Weak	Low
chr10_random	30964236	30965320	macs3_results_dup/Oran_Guchi_peak_3363b	45	.	2.3106	4.57449	1.99574	1770	30965121	Weak	Low
chr10_random	30973079	30974163	macs3_results_dup/Oran_Guchi_peak_3366	45	.	2.3106	4.57449	1.99574	623	30973390.5	Weak	Low
chr10_random	31092880	31093018	macs3_results_dup/Oran_Guchi_peak_3370	23	.	1.77739	2.34582	0.66494	983	31093371.5	Weak	Low
chr10_random	32897053	32897726	macs3_results_dup/Oran_Guchi_peak_3375	67	.	2.72087	6.74159	3.62276	603	32897354.5	Weak	Low
chr10_random	35636992	35638853	macs3_results_dup/Oran_Guchi_peak_3383a	295	.	5.77651	29.5919	25.5202	972	35637478	Strong	High
chr10_random	35636992	35638853	macs3_results_dup/Oran_Guchi_peak_3383b	197	.	4.6212	19.7032	15.8379	2234	35638109	Strong	Low
chr10_random	38321395	38322294	macs3_results_dup/Oran_Guchi_peak_3390	23	.	1.77739	2.34582	0.66494	491	38321640.5	Weak	Low
chr10_random	38888061	38888974	macs3_results_dup/Oran_Guchi_peak_3392a	37	.	2.13286	3.7633	1.48027	699	38888410.5	Weak	Low
chr10_random	38888061	38888974	macs3_results_dup/Oran_Guchi_peak_3392b	50	.	2.39947	5.00373	2.28427	1916	38889019	Weak	Low
chr11	16049270	16049401	macs3_results_dup/Oran_Guchi_peak_3404	23	.	1.77739	2.34582	0.66494	486	16049513	Weak	Low
chr11	16049592	16050397	macs3_results_dup/Oran_Guchi_peak_3404	23	.	1.77739	2.34582	0.66494	486	16049835	Weak	Low
chr11	16076532	16077431	macs3_results_dup/Oran_Guchi_peak_3405	24	.	1.71529	2.4043	0.712786	598	16076831	Weak	Low
chr11	17191825	17192380	macs3_results_dup/Oran_Guchi_peak_3411	45	.	2.3106	4.57449	1.99574	525	17192087.5	Weak	Low
chr11	20370135	20371062	macs3_results_dup/Oran_Guchi_peak_3425a	33	.	2.04399	3.38242	1.2525	476	20370373	Weak	Low
chr11	20370135	20371062	macs3_results_dup/Oran_Guchi_peak_3425b	36	.	2.10648	3.67834	1.48027	1343	20370806.5	Weak	Low
chr11	24998187	24998467	macs3_results_dup/Oran_Guchi_peak_3442	37	.	2.06962	3.75255	1.48027	542	24998458	Weak	Low
chr11	25129361	25130556	macs3_results_dup/Oran_Guchi_peak_3444	73	.	2.84382	7.3671	4.09805	930	25129826	Weak	Low
chr11	25913471	25914107	macs3_results_dup/Oran_Guchi_peak_3452	37	.	2.13286	3.7633	1.48027	520	25913731	Weak	Low
chr11	25934596	25935582	macs3_results_dup/Oran_Guchi_peak_3453	45	.	2.3106	4.57449	1.99574	492	25934842	Weak	Low
chr11	27091872	27092042	macs3_results_dup/Oran_Guchi_peak_3460	33	.	2.04399	3.38242	1.2525	497	27092120.5	Weak	Low
chr11	28047860	28048590	macs3_results_dup/Oran_Guchi_peak_3469	45	.	2.3106	4.57449	1.99574	491	28048105.5	Weak	Low
chr11	28059393	28059905	macs3_results_dup/Oran_Guchi_peak_3470	41	.	2.22173	4.16084	1.729	891	28059838.5	Weak	Low
chr11	29456206	29456748	macs3_results_dup/Oran_Guchi_peak_3488	41	.	2.22173	4.16084	1.729	809	29456610.5	Weak	Low
chr11	29507697	29507824	macs3_results_dup/Oran_Guchi_peak_3490	30	.	1.95512	3.0188	1.04021	498	29507946	Weak	Low
chr11	29571239	29571989	macs3_results_dup/Oran_Guchi_peak_3491	26	.	1.86626	2.67305	0.848249	522	29571500	Weak	Low
chr11	29582401	29583042	macs3_results_dup/Oran_Guchi_peak_3492	50	.	2.39947	5.00373	2.28427	818	29582810	Weak	Low
chr11	29767998	29768845	macs3_results_dup/Oran_Guchi_peak_3494	30	.	1.95512	3.0188	1.04021	641	29768318.5	Weak	Low
chr11	30005501	30006284	macs3_results_dup/Oran_Guchi_peak_3497	45	.	2.3106	4.57449	1.99574	909	30005955.5	Weak	Low
chr11	30562782	30563725	macs3_results_dup/Oran_Guchi_peak_3505	84	.	3.02156	8.40601	5.00997	542	30563053	Weak	Low
chr11	31399991	31400198	macs3_results_dup/Oran_Guchi_peak_3517	50	.	2.39947	5.00373	2.28427	498	31400240	Weak	Low
chr11	31482639	31483265	macs3_results_dup/Oran_Guchi_peak_3518	23	.	1.77739	2.34582	0.66494	484	31482881	Weak	Low
chr11	31524061	31524838	macs3_results_dup/Oran_Guchi_peak_3519	40	.	2.09861	4.05156	1.729	708	31524415	Weak	Low
chr11	31788390	31788725	macs3_results_dup/Oran_Guchi_peak_3527	41	.	2.22173	4.16084	1.729	1064	31788922	Weak	Low
chr11	31853063	31854055	macs3_results_dup/Oran_Guchi_peak_3530	37	.	2.13286	3.7633	1.48027	539	31853332.5	Weak	Low
chr11	32117240	32117898	macs3_results_dup/Oran_Guchi_peak_3532	45	.	2.3106	4.57449	1.99574	824	32117652	Weak	Low
chr11	32220690	32221690	macs3_results_dup/Oran_Guchi_peak_3535	54	.	2.48834	5.44805	2.59525	601	32220990.5	Weak	Low
chr11	34381968	34382436	macs3_results_dup/Oran_Guchi_peak_3547	50	.	2.39947	5.00373	2.28427	522	34382229	Weak	Low
chr11	34733585	34734474	macs3_results_dup/Oran_Guchi_peak_3550	68	.	2.75495	6.86692	3.68088	1315	34734242.5	Weak	Low
chr11	34846644	34847206	macs3_results_dup/Oran_Guchi_peak_3551	44	.	2.28202	4.47808	1.99574	745	34847016.5	Weak	Low
chr11	35148680	35150115	macs3_results_dup/Oran_Guchi_peak_3553a	47	.	2.0882	4.79785	2.2062	497	35148928.5	Weak	Low
chr11	35148680	35150115	macs3_results_dup/Oran_Guchi_peak_3553b	25	.	1.68775	2.53604	0.83253	1282	35149321	Weak	Low
chr11	36306184	36307284	macs3_results_dup/Oran_Guchi_peak_3564	68	.	2.75495	6.86692	3.68088	623	36306495.5	Weak	Low
chr11	36751195	36751881	macs3_results_dup/Oran_Guchi_peak_3572	44	.	2.26908	4.43434	1.97854	636	36751513	Weak	Low
chr11	37795542	37795810	macs3_results_dup/Oran_Guchi_peak_3578	73	.	2.84382	7.3671	4.09805	873	37795978.5	Weak	Low
chr11	37858190	37859497	macs3_results_dup/Oran_Guchi_peak_3581	59	.	2.57721	5.90698	2.93145	1363	37858871.5	Weak	Low
chr11	37967546	37968661	macs3_results_dup/Oran_Guchi_peak_3586	20	.	1.6489	2.08529	0.537162	555	37967823.5	Weak	Low
chr11	38291533	38292754	macs3_results_dup/Oran_Guchi_peak_3597	50	.	2.39947	5.00373	2.28427	719	38291892.5	Weak	Low
chr11	38976222	38977222	macs3_results_dup/Oran_Guchi_peak_3604	33	.	2.04399	3.38242	1.2525	1178	38976811	Weak	Low
chr11	40117319	40118072	macs3_results_dup/Oran_Guchi_peak_3610	37	.	2.13286	3.7633	1.48027	766	40117702	Weak	Low
chr11	40290964	40291796	macs3_results_dup/Oran_Guchi_peak_3613	37	.	2.13286	3.7633	1.48027	644	40291286	Weak	Low
chr11	40840579	40841375	macs3_results_dup/Oran_Guchi_peak_3623	40	.	2.12722	4.05347	1.729	654	40840906	Weak	Low
chr11	41187852	41188500	macs3_results_dup/Oran_Guchi_peak_3626a	26	.	1.86626	2.67305	0.848249	547	41188125.5	Weak	Low
chr11	41187852	41188500	macs3_results_dup/Oran_Guchi_peak_3626b	29	.	1.93094	2.94518	1.04021	2082	41188893	Weak	Low
chr11	41319012	41319402	macs3_results_dup/Oran_Guchi_peak_3627	43	.	2.25629	4.39103	1.9453	460	41319242	Weak	Low
chr11	41369833	41370504	macs3_results_dup/Oran_Guchi_peak_3629	46	.	2.26394	4.6515	2.0687	511	41370088.5	Weak	Low
chr11	41389082	41389545	macs3_results_dup/Oran_Guchi_peak_3630	44	.	2.17356	4.43226	1.97753	586	41389375	Weak	Low
chr11	41394838	41394987	macs3_results_dup/Oran_Guchi_peak_3632	27	.	1.78676	2.70375	0.870741	683	41395179.5	Weak	Low
chr11	41444953	41445459	macs3_results_dup/Oran_Guchi_peak_3633	37	.	2.13286	3.7633	1.48027	651	41445278.5	Weak	Low
chr11	41537214	41538371	macs3_results_dup/Oran_Guchi_peak_3641	61	.	2.57411	6.1948	3.19357	666	41537547	Weak	Low
chr11	41546812	41547867	macs3_results_dup/Oran_Guchi_peak_3642	84	.	2.84811	8.44273	5.045	765	41547194.5	Weak	Low
chr11	41568440	41570117	macs3_results_dup/Oran_Guchi_peak_3644	50	.	2.39947	5.00373	2.28427	553	41568716.5	Weak	Low
chr11	44437922	44437946	macs3_results_dup/Oran_Guchi_peak_3670	54	.	2.48834	5.44805	2.59525	596	44438220	Weak	Low
chr11	46177768	46178590	macs3_results_dup/Oran_Guchi_peak_3681	50	.	2.39947	5.00373	2.28427	567	46178051.5	Weak	Low
chr11	46276409	46277104	macs3_results_dup/Oran_Guchi_peak_3683	68	.	2.75495	6.86692	3.68088	1089	46276953.5	Weak	Low
chr11	46280027	46280978	macs3_results_dup/Oran_Guchi_peak_3684	89	.	3.11043	8.94402	5.499	725	46280389.5	Weak	Low
chr11	46330193	46331049	macs3_results_dup/Oran_Guchi_peak_3686	40	.	2.15893	4.05945	1.729	1455	46330920.5	Weak	Low
chr11	46884568	46885241	macs3_results_dup/Oran_Guchi_peak_3695	56	.	2.44237	5.69433	2.81949	783	46884959.5	Weak	Low
chr11	46885368	46886719	macs3_results_dup/Oran_Guchi_peak_3695	56	.	2.44237	5.69433	2.81949	783	46885759.5	Weak	Low
chr11	47101549	47102583	macs3_results_dup/Oran_Guchi_peak_3700	50	.	2.39947	5.00373	2.28427	516	47101807	Weak	Low
chr11	47372146	47372975	macs3_results_dup/Oran_Guchi_peak_3708	37	.	2.13286	3.7633	1.48027	513	47372402.5	Weak	Low
chr11	47618422	47619490	macs3_results_dup/Oran_Guchi_peak_3714	54	.	2.48834	5.44805	2.59525	494	47618669	Weak	Low
chr11	47644281	47644714	macs3_results_dup/Oran_Guchi_peak_3715	45	.	2.3106	4.57449	1.99574	498	47644530	Weak	Low
chr11	47864289	47864989	macs3_results_dup/Oran_Guchi_peak_3720	40	.	2.12722	4.05347	1.729	551	47864564.5	Weak	Low
chr11	47907564	47908300	macs3_results_dup/Oran_Guchi_peak_3721	37	.	2.13286	3.7633	1.48027	479	47907803.5	Weak	Low
chr11	47907491	47908300	macs3_results_dup/Oran_Guchi_peak_3721	37	.	2.13286	3.7633	1.48027	479	47907730.5	Weak	Low
chr11	47967769	47968046	macs3_results_dup/Oran_Guchi_peak_3722	41	.	2.22173	4.16084	1.729	764	47968151	Weak	Low
chr11	48220314	48221508	macs3_results_dup/Oran_Guchi_peak_3723	36	.	2.00118	3.69396	1.48027	1092	48220860	Weak	Low
chr11	49233912	49234572	macs3_results_dup/Oran_Guchi_peak_3731	35	.	1.82401	3.52547	1.38543	493	49234158.5	Weak	Low
chr11	49845169	49846397	macs3_results_dup/Oran_Guchi_peak_3735	51	.	2.25389	5.19509	2.46303	938	49845638	Weak	Low
chr11	49845169	49846205	macs3_results_dup/Oran_Guchi_peak_3735	51	.	2.25389	5.19509	2.46303	938	49845638	Weak	Low
chr11	53571298	53572156	macs3_results_dup/Oran_Guchi_peak_3748	30	.	1.95512	3.0188	1.04021	543	53571569.5	Weak	Low
chr11	53846465	53847250	macs3_results_dup/Oran_Guchi_peak_3752	68	.	2.75495	6.86692	3.68088	508	53846719	Weak	Low
chr11	53855850	53856611	macs3_results_dup/Oran_Guchi_peak_3753	37	.	2.13286	3.7633	1.48027	980	53856340	Weak	Low
chr11	53856372	53856611	macs3_results_dup/Oran_Guchi_peak_3753	37	.	2.13286	3.7633	1.48027	980	53856862	Weak	Low
chr11	53905961	53907214	macs3_results_dup/Oran_Guchi_peak_3755	41	.	2.22173	4.16084	1.729	562	53906242	Weak	Low
chr11	53976858	53977589	macs3_results_dup/Oran_Guchi_peak_3758	68	.	2.75495	6.86692	3.68088	675	53977195.5	Weak	Low
chr11	55834890	55835532	macs3_results_dup/Oran_Guchi_peak_3774	36	.	2.00118	3.69396	1.48027	465	55835122.5	Weak	Low
chr11	55999236	56000146	macs3_results_dup/Oran_Guchi_peak_3775	33	.	2.04399	3.38242	1.2525	980	55999726	Weak	Low
chr11	55999140	56000090	macs3_results_dup/Oran_Guchi_peak_3775	33	.	2.04399	3.38242	1.2525	980	55999630	Weak	Low
chr11	57158696	57159049	macs3_results_dup/Oran_Guchi_peak_3780	37	.	2.13286	3.7633	1.48027	488	57158940	Weak	Low
chr11	58272154	58273982	macs3_results_dup/Oran_Guchi_peak_3788	50	.	2.39947	5.00373	2.28427	888	58272598	Weak	Low
chr11	58323079	58324062	macs3_results_dup/Oran_Guchi_peak_3792	23	.	1.76546	2.31198	0.66494	546	58323352	Weak	Low
chr11	58323810	58324062	macs3_results_dup/Oran_Guchi_peak_3792	23	.	1.76546	2.31198	0.66494	546	58324083	Weak	Low
chr11	59685792	59686878	macs3_results_dup/Oran_Guchi_peak_3798	38	.	2.02562	3.87549	1.58542	486	59686035	Weak	Low
chr11	63069868	63070467	macs3_results_dup/Oran_Guchi_peak_3820	26	.	1.86626	2.67305	0.848249	477	63070106.5	Weak	Low
chr11	63447755	63448312	macs3_results_dup/Oran_Guchi_peak_3826	50	.	2.39947	5.00373	2.28427	1697	63448603.5	Weak	Low
chr11	63667459	63668425	macs3_results_dup/Oran_Guchi_peak_3829	45	.	2.3106	4.57449	1.99574	599	63667758.5	Weak	Low
chr11	63927755	63928605	macs3_results_dup/Oran_Guchi_peak_3830	34	.	2.00036	3.42397	1.28977	465	63927987.5	Weak	Low
chr11	64543470	64543583	macs3_results_dup/Oran_Guchi_peak_3833	33	.	2.04399	3.38242	1.2525	595	64543767.5	Weak	Low
chr11	65639402	65640383	macs3_results_dup/Oran_Guchi_peak_3838	22	.	1.7554	2.28341	0.66494	541	65639672.5	Weak	Low
chr11	65659311	65659495	macs3_results_dup/Oran_Guchi_peak_3839	45	.	2.3106	4.57449	1.99574	568	65659595	Weak	Low
chr11	65658342	65658715	macs3_results_dup/Oran_Guchi_peak_3839	45	.	2.3106	4.57449	1.99574	568	65658626	Weak	Low
chr11	65660050	65660870	macs3_results_dup/Oran_Guchi_peak_3840	68	.	2.75495	6.86692	3.68088	750	65660425	Weak	Low
chr11	66341560	66342487	macs3_results_dup/Oran_Guchi_peak_3845	29	.	1.90982	2.96039	1.04021	942	66342031	Weak	Low
chr11	68843610	68843929	macs3_results_dup/Oran_Guchi_peak_3854	61	.	2.52115	6.13863	3.14496	636	68843928	Weak	Low
chr11	74042833	74043420	macs3_results_dup/Oran_Guchi_peak_3885	24	.	1.70749	2.43647	0.741186	626	74043146	Weak	Low
chr11	76171474	76171812	macs3_results_dup/Oran_Guchi_peak_3891	45	.	2.22882	4.52491	1.99574	859	76171903.5	Weak	Low
chr11	76342674	76343189	macs3_results_dup/Oran_Guchi_peak_3902	36	.	2.10648	3.67834	1.48027	145	76342746.5	Weak	Low
chr11	76804588	76805287	macs3_results_dup/Oran_Guchi_peak_3907	33	.	2.04399	3.38242	1.2525	856	76805016	Weak	Low
chr11	77229602	77229955	macs3_results_dup/Oran_Guchi_peak_3916	36	.	2.04844	3.67942	1.48027	893	77230048.5	Weak	Low
chr11	77582342	77583176	macs3_results_dup/Oran_Guchi_peak_3921	41	.	2.22173	4.16084	1.729	986	77582835	Weak	Low
chr11	77582342	77583176	macs3_results_dup/Oran_Guchi_peak_3921	41	.	2.22173	4.16084	1.729	986	77582835	Weak	Low
chr11	77583911	77584033	macs3_results_dup/Oran_Guchi_peak_3921	41	.	2.22173	4.16084	1.729	986	77584404	Weak	Low
chr11	77590249	77590639	macs3_results_dup/Oran_Guchi_peak_3922	63	.	2.66608	6.38008	3.29267	678	77590588	Weak	Low
chr11	77928859	77929957	macs3_results_dup/Oran_Guchi_peak_3927	26	.	1.86626	2.67305	0.848249	495	77929106.5	Weak	Low
chr11	77928859	77929957	macs3_results_dup/Oran_Guchi_peak_3927	26	.	1.86626	2.67305	0.848249	495	77929106.5	Weak	Low
chr11	77929956	77929957	macs3_results_dup/Oran_Guchi_peak_3927	26	.	1.86626	2.67305	0.848249	495	77930203.5	Weak	Low
chr11	78090471	78091163	macs3_results_dup/Oran_Guchi_peak_3930	68	.	2.75495	6.86692	3.68088	674	78090808	Weak	Low
chr11	78117307	78117686	macs3_results_dup/Oran_Guchi_peak_3931	30	.	1.95512	3.0188	1.04021	549	78117581.5	Weak	Low
chr11	79138233	79138589	macs3_results_dup/Oran_Guchi_peak_3938a	23	.	1.77739	2.34582	0.66494	512	79138489	Weak	Low
chr11	79138233	79138589	macs3_results_dup/Oran_Guchi_peak_3938b	26	.	1.84317	2.60506	0.848249	1582	79139024	Weak	Low
chr11	79146837	79147115	macs3_results_dup/Oran_Guchi_peak_3939	33	.	2.04399	3.38242	1.2525	563	79147118.5	Weak	Low
chr11	79446036	79447215	macs3_results_dup/Oran_Guchi_peak_3943	44	.	2.24196	4.45743	1.98882	603	79446337.5	Weak	Low
chr11	80619920	80620365	macs3_results_dup/Oran_Guchi_peak_3958	31	.	1.96276	3.12726	1.13778	572	80620206	Weak	Low
chr11	80657350	80657534	macs3_results_dup/Oran_Guchi_peak_3959	73	.	2.84382	7.3671	4.09805	793	80657746.5	Weak	Low
chr11	80854828	80856135	macs3_results_dup/Oran_Guchi_peak_3961a	29	.	1.90982	2.96039	1.04021	513	80855084.5	Weak	Low
chr11	80854828	80856135	macs3_results_dup/Oran_Guchi_peak_3961b	53	.	2.42109	5.34542	2.5816	919	80855287.5	Weak	Low
chr11	80859544	80859736	macs3_results_dup/Oran_Guchi_peak_3962	25	.	1.7882	2.50962	0.807785	526	80859807	Weak	Low
chr11	81000798	81001856	macs3_results_dup/Oran_Guchi_peak_3965	54	.	2.48834	5.44805	2.59525	471	81001033.5	Weak	Low
chr11	81815822	81817274	macs3_results_dup/Oran_Guchi_peak_3971	110	.	3.42303	11.0404	7.47335	966	81816305	Strong	Low
chr11	82073848	82074729	macs3_results_dup/Oran_Guchi_peak_3977a	25	.	1.68775	2.53604	0.83253	513	82074104.5	Weak	Low
chr11	82073848	82074729	macs3_results_dup/Oran_Guchi_peak_3977b	47	.	2.15814	4.79722	2.20575	932	82074314	Weak	Low
chr11	82591301	82591688	macs3_results_dup/Oran_Guchi_peak_3983	42	.	2.21877	4.26364	1.82532	1002	82591802	Weak	Low
chr11	82992638	82993598	macs3_results_dup/Oran_Guchi_peak_3992	45	.	2.3106	4.57449	1.99574	496	82992886	Weak	Low
chr11	83000476	83000501	macs3_results_dup/Oran_Guchi_peak_3993	23	.	1.77739	2.34582	0.66494	1083	83001017.5	Weak	Low
chr11	83050691	83052345	macs3_results_dup/Oran_Guchi_peak_3996	65	.	2.54831	6.53745	3.44001	997	83051189.5	Weak	Low
chr11	83653647	83654647	macs3_results_dup/Oran_Guchi_peak_4001	102	.	3.00518	10.2601	6.73056	457	83653875.5	Strong	Low
chr11	83993117	83993676	macs3_results_dup/Oran_Guchi_peak_4005	45	.	2.3106	4.57449	1.99574	590	83993412	Weak	Low
chr11	84128157	84129291	macs3_results_dup/Oran_Guchi_peak_4007	26	.	1.79881	2.67703	0.848249	496	84128405	Weak	Low
chr11	84128319	84129480	macs3_results_dup/Oran_Guchi_peak_4007	26	.	1.79881	2.67703	0.848249	496	84128567	Weak	Low
chr11	84646724	84647623	macs3_results_dup/Oran_Guchi_peak_4015	53	.	2.45756	5.34011	2.57709	679	84647063.5	Weak	Low
chr11	84704824	84705618	macs3_results_dup/Oran_Guchi_peak_4017	26	.	1.86626	2.67305	0.848249	494	84705071	Weak	Low
chr11	84879487	84880093	macs3_results_dup/Oran_Guchi_peak_4019	68	.	2.75495	6.86692	3.68088	816	84879895	Weak	Low
chr11	85164781	85165833	macs3_results_dup/Oran_Guchi_peak_4026	37	.	2.13286	3.7633	1.48027	491	85165026.5	Weak	Low
chr11	85183872	85184611	macs3_results_dup/Oran_Guchi_peak_4031	45	.	2.3106	4.57449	1.99574	582	85184163	Weak	Low
chr11	85184715	85185094	macs3_results_dup/Oran_Guchi_peak_4032	73	.	2.84382	7.3671	4.09805	888	85185159	Weak	Low
chr11	85188222	85189222	macs3_results_dup/Oran_Guchi_peak_4033a	30	.	1.95512	3.0188	1.04021	726	85188585	Weak	Low
chr11	85188222	85189222	macs3_results_dup/Oran_Guchi_peak_4033b	100	.	3.28816	10.0556	6.53011	2120	85189282	Weak	Low
chr11	85188222	85189222	macs3_results_dup/Oran_Guchi_peak_4033c	40	.	2.12722	4.05347	1.729	3870	85190157	Weak	Low
chr11	85196530	85197603	macs3_results_dup/Oran_Guchi_peak_4035a	33	.	2.04399	3.38242	1.2525	487	85196773.5	Weak	Low
chr11	85196530	85197603	macs3_results_dup/Oran_Guchi_peak_4035b	26	.	1.86626	2.67305	0.848249	2046	85197553	Weak	Low
chr11	85196530	85197603	macs3_results_dup/Oran_Guchi_peak_4035c	37	.	2.13286	3.7633	1.48027	3110	85198085	Weak	Low
chr11	85251103	85251151	macs3_results_dup/Oran_Guchi_peak_4039	41	.	2.22173	4.16084	1.729	676	85251441	Weak	Low
chr11	85259545	85259885	macs3_results_dup/Oran_Guchi_peak_4041	63	.	2.66608	6.38008	3.29267	933	85260011.5	Weak	Low
chr11	85266076	85267076	macs3_results_dup/Oran_Guchi_peak_4042a	68	.	2.75495	6.86692	3.68088	1360	85266756	Weak	Low
chr11	85266076	85267076	macs3_results_dup/Oran_Guchi_peak_4042b	68	.	2.75495	6.86692	3.68088	2507	85267329.5	Weak	Low
chr11	85271161	85272006	macs3_results_dup/Oran_Guchi_peak_4044	62	.	2.6331	6.26056	3.24878	621	85271471.5	Weak	Low
chr11	85373327	85373622	macs3_results_dup/Oran_Guchi_peak_4047	50	.	2.39947	5.00373	2.28427	505	85373579.5	Weak	Low
chr11	85448317	85449335	macs3_results_dup/Oran_Guchi_peak_4050	63	.	2.66608	6.38008	3.29267	950	85448792	Weak	Low
chr11	85489683	85490247	macs3_results_dup/Oran_Guchi_peak_4054	54	.	2.48834	5.44805	2.59525	652	85490009	Weak	Low
chr11	85494363	85495441	macs3_results_dup/Oran_Guchi_peak_4055	37	.	2.13286	3.7633	1.48027	1089	85494907.5	Weak	Low
chr11	85502689	85503595	macs3_results_dup/Oran_Guchi_peak_4056	33	.	2.04399	3.38242	1.2525	573	85502975.5	Weak	Low
chr11	85508163	85509581	macs3_results_dup/Oran_Guchi_peak_4059	89	.	3.11043	8.94402	5.499	691	85508508.5	Weak	Low
chr11	85522622	85522984	macs3_results_dup/Oran_Guchi_peak_4060a	50	.	2.39947	5.00373	2.28427	519	85522881.5	Weak	Low
chr11	85522622	85522984	macs3_results_dup/Oran_Guchi_peak_4060b	37	.	2.13286	3.7633	1.48027	1869	85523556.5	Weak	Low
chr11	85531902	85532885	macs3_results_dup/Oran_Guchi_peak_4061	50	.	2.39947	5.00373	2.28427	664	85532234	Weak	Low
chr11	85539467	85539931	macs3_results_dup/Oran_Guchi_peak_4062	89	.	3.11043	8.94402	5.499	673	85539803.5	Weak	Low
chr11	85537997	85538882	macs3_results_dup/Oran_Guchi_peak_4062	89	.	3.11043	8.94402	5.499	673	85538333.5	Weak	Low
chr11	85631348	85632312	macs3_results_dup/Oran_Guchi_peak_4066	54	.	2.48834	5.44805	2.59525	590	85631643	Weak	Low
chr11	85634665	85635663	macs3_results_dup/Oran_Guchi_peak_4067	78	.	2.93269	7.88025	4.54222	816	85635073	Weak	Low
chr11	85634665	85635663	macs3_results_dup/Oran_Guchi_peak_4067	78	.	2.93269	7.88025	4.54222	816	85635073	Weak	Low
chr11	85835305	85836753	macs3_results_dup/Oran_Guchi_peak_4070a	68	.	2.75495	6.86692	3.68088	767	85835688.5	Weak	Low
chr11	85835305	85836753	macs3_results_dup/Oran_Guchi_peak_4070b	59	.	2.57721	5.90698	2.93145	1926	85836268	Weak	Low
chr11	86527347	86528565	macs3_results_dup/Oran_Guchi_peak_4083	45	.	2.3106	4.57449	1.99574	493	86527593.5	Weak	Low
chr11	86567820	86568717	macs3_results_dup/Oran_Guchi_peak_4085	63	.	2.66608	6.38008	3.29267	614	86568127	Weak	Low
chr11	86973106	86973735	macs3_results_dup/Oran_Guchi_peak_4095	37	.	2.13286	3.7633	1.48027	773	86973492.5	Weak	Low
chr11	86972735	86973735	macs3_results_dup/Oran_Guchi_peak_4095	37	.	2.13286	3.7633	1.48027	773	86973121.5	Weak	Low
chr11	89228752	89229530	macs3_results_dup/Oran_Guchi_peak_4110	73	.	2.84382	7.3671	4.09805	507	89229005.5	Weak	Low
chr11	90969696	90970276	macs3_results_dup/Oran_Guchi_peak_4117	30	.	1.95512	3.0188	1.04021	473	90969932.5	Weak	Low
chr11	90971803	90972857	macs3_results_dup/Oran_Guchi_peak_4118	40	.	2.12722	4.05347	1.729	716	90972161	Weak	Low
chr11	90971952	90972952	macs3_results_dup/Oran_Guchi_peak_4118	40	.	2.12722	4.05347	1.729	716	90972310	Weak	Low
chr11	91205053	91205262	macs3_results_dup/Oran_Guchi_peak_4122	42	.	2.17168	4.21053	1.77543	487	91205296.5	Weak	Low
chr11	91468756	91468881	macs3_results_dup/Oran_Guchi_peak_4127	41	.	2.22173	4.16084	1.729	620	91469066	Weak	Low
chr11	91496333	91496869	macs3_results_dup/Oran_Guchi_peak_4128	23	.	1.77739	2.34582	0.66494	562	91496614	Weak	Low
chr11	91685854	91685905	macs3_results_dup/Oran_Guchi_peak_4130	26	.	1.86626	2.67305	0.848249	848	91686278	Weak	Low
chr11	92388562	92389239	macs3_results_dup/Oran_Guchi_peak_4136	33	.	1.96965	3.32075	1.2525	693	92388908.5	Weak	Low
